TransFactor	Target
EBF1	ZBED3
EBF1	ZBTB10
EBF1	ZBTB20
EBF1	ZBTB47
EBF1	ZC3H12D
EBF1	ZC3H7B
EBF1	ZCCHC12
EBF1	ZCCHC18
EBF1	ZCCHC24
EBF1	ZDHHC15
EBF1	ZEB1
EBF1	ZEB2
EBF1	ZFP2
EBF1	ZFP82
EBF1	ZIK1
EBF1	ZKSCAN7
EBF1	ZKSCAN8
EBF1	ZMAT3
EBF1	ZNF106
EBF1	ZNF22
EBF1	ZNF221
EBF1	ZNF25
EBF1	ZNF331
EBF1	ZNF333
EBF1	ZNF354C
EBF1	ZNF366
EBF1	ZNF382
EBF1	ZNF423
EBF1	ZNF469
EBF1	ZNF491
EBF1	ZNF546
EBF1	ZNF583
EBF1	ZNF608
EBF1	ZNF652
EBF1	ZNF671
EBF1	ZNF677
EBF1	ZNF69
EBF1	ZNF697
EBF1	ZNF70
EBF1	ZNF701
EBF1	ZNF792
EBF1	ZNF804A
EBF1	ZNF827
EBF1	ZNF835
EBF1	ZNF843
EBF1	ZNF844
EBF1	ZSCAN2
EGR1	ATF3
EGR1	BHLHE40
EGR1	BTG2
EGR1	CSRNP1
EGR1	DUSP1
EGR1	DUSP2
EGR1	EGR2
EGR1	EGR3
EGR1	FOS
EGR1	FOSB
EGR1	HBEGF
EGR1	IER2
EGR1	JUN
EGR1	JUNB
EGR1	KLF6
EGR1	NR4A1
EGR1	NR4A2
EGR1	PPP1R15A
EGR1	PRDM1
EGR1	SOCS3
EGR1	TRIB1
EGR1	ZFP36
EGR2	ABCB4
EGR2	ABHD2
EGR2	ABI2
EGR2	ACSL6
EGR2	ADAM12
EGR2	ADAM22
EGR2	ADAMTS10
EGR2	ADAMTS12
EGR2	ADAMTS16
EGR2	ADAMTS2
EGR2	ADAMTS5
EGR2	ADD2
EGR2	ADD3
EGR2	ADGRB1
EGR2	ADGRD1
EGR2	ADGRG2
EGR2	ADO
EGR2	ADORA1
EGR2	AFF2
EGR2	AKAP12
EGR2	AKAP13
EGR2	ALOX5
EGR2	AMPH
EGR2	ANKRD44
EGR2	ANOS1
EGR2	ANXA6
EGR2	APBB1
EGR2	AR
EGR2	ARHGAP20
EGR2	ARHGAP24
EGR2	ARHGEF2
EGR2	ARID4B
EGR2	ARMCX3
EGR2	ARRDC1
EGR2	ASB3
EGR2	ASXL3
EGR2	ATAD3A
EGR2	ATN1
EGR2	ATP1B2
EGR2	ATP5H
EGR2	ATP8B2
EGR2	AURKAIP1
EGR2	BAALC
EGR2	BACH2
EGR2	BCL2
EGR2	BCL2L11
EGR2	BEND5
EGR2	BEX4
EGR2	BHLHE41
EGR2	BHMT2
EGR2	BICC1
EGR2	BICD1
EGR2	BMP8A
EGR2	BNC2
EGR2	BPI
EGR2	BSG
EGR2	BTBD19
EGR2	BTG2
EGR2	C10orf67
EGR2	C14orf37
EGR2	C19orf33
EGR2	C1orf95
EGR2	C3orf18
EGR2	CACNA1D
EGR2	CACNA2D1
EGR2	CACNA2D2
EGR2	CACNB4
EGR2	CARD8
EGR2	CASD1
EGR2	CASK
EGR2	CBX7
EGR2	CCDC110
EGR2	CCDC137
EGR2	CCDC170
EGR2	CCDC85A
EGR2	CCSER1
EGR2	CD302
EGR2	CD34
EGR2	CD83
EGR2	CDON
EGR2	CELF2
EGR2	CEP170
EGR2	CEP85L
EGR2	CHD6
EGR2	CHRD
EGR2	CINP
EGR2	CLIP3
EGR2	CLSTN2
EGR2	CLSTN3
EGR2	CLTB
EGR2	CNIH3
EGR2	CNOT6L
EGR2	CNTN4
EGR2	COL11A1
EGR2	COL1A1
EGR2	COLEC12
EGR2	COLGALT2
EGR2	CPEB1
EGR2	CPZ
EGR2	CREBL2
EGR2	CREBRF
EGR2	CRTAC1
EGR2	CRTC3
EGR2	CSNK2B
EGR2	CSRNP2
EGR2	CTDSP2
EGR2	CTHRC1
EGR2	CTNNB1
EGR2	CX3CL1
EGR2	CXCR4
EGR2	DACT1
EGR2	DACT3
EGR2	DCHS1
EGR2	DCLK1
EGR2	DCLK2
EGR2	DENND4A
EGR2	DENND5A
EGR2	DET1
EGR2	DLG4
EGR2	DLL4
EGR2	DMGDH
EGR2	DNAJC18
EGR2	DOK6
EGR2	DPYSL3
EGR2	DSEL
EGR2	DUSP2
EGR2	DYRK2
EGR2	EBNA1BP2
EGR2	EFHD1
EGR2	EGR1
EGR2	EIF3I
EGR2	EIF5A
EGR2	ELMO1
EGR2	ELN
EGR2	ELOVL2
EGR2	EMID1
EGR2	EML4
EGR2	ENPP1
EGR2	ENPP2
EGR2	EPB41L2
EGR2	EPHB1
EGR2	EPN1
EGR2	ERLEC1
EGR2	ETV6
EGR2	FAM131B
EGR2	FAM155A
EGR2	FAM171B
EGR2	FAM179B
EGR2	FAM189A1
EGR2	FAM19A5
EGR2	FARP1
EGR2	FBXL7
EGR2	FERMT2
EGR2	FGFR1
EGR2	FMNL3
EGR2	FOXF1
EGR2	FOXO1
EGR2	FREM2
EGR2	FXYD6
EGR2	FYN
EGR2	FZD7
EGR2	GABARAPL1
EGR2	GALE
EGR2	GATM
EGR2	GCC2
EGR2	GEM
EGR2	GJB3
EGR2	GNAZ
EGR2	GPC4
EGR2	GPR137B
EGR2	GPRC5B
EGR2	GPRIN3
EGR2	GRAMD1A
EGR2	GREM2
EGR2	GRID1
EGR2	GRIK4
EGR2	GRM8
EGR2	GSPT2
EGR2	GUCY1B3
EGR2	H6PD
EGR2	HHAT
EGR2	HHEX
EGR2	HHIPL1
EGR2	HIP1
EGR2	HNRNPLL
EGR2	HRAS
EGR2	HS3ST2
EGR2	HSPA13
EGR2	ID4
EGR2	IGSF9B
EGR2	IL17RD
EGR2	IL1R1
EGR2	INSR
EGR2	IQGAP2
EGR2	IQSEC1
EGR2	IQSEC3
EGR2	ITGB2
EGR2	JAM3
EGR2	KAT6B
EGR2	KCNA6
EGR2	KCNB2
EGR2	KCNC3
EGR2	KCNK13
EGR2	KCNMB4
EGR2	KCNQ3
EGR2	KCTD7
EGR2	KIAA0754
EGR2	KIAA1210
EGR2	KIF5A
EGR2	KIF5C
EGR2	KIT
EGR2	KLF12
EGR2	KLF2
EGR2	KLHL5
EGR2	LBH
EGR2	LDLRAD4
EGR2	LDOC1L
EGR2	LEF1
EGR2	LGR5
EGR2	LMX1A
EGR2	LONRF1
EGR2	LONRF2
EGR2	LOXL1
EGR2	LPL
EGR2	LRFN5
EGR2	LRIG1
EGR2	LRP1
EGR2	LRP12
EGR2	LRRC32
EGR2	LRRC75A
EGR2	LTBP3
EGR2	LYPLA2
EGR2	LZTS1
EGR2	MAGI2
EGR2	MAN1C1
EGR2	MAN2A2
EGR2	MCF2L
EGR2	MDFI
EGR2	MERTK
EGR2	MEX3B
EGR2	MEX3C
EGR2	MGAT3
EGR2	MGAT4A
EGR2	MICU3
EGR2	MPDZ
EGR2	MRC2
EGR2	MRPL14
EGR2	MSI1
EGR2	MVB12B
EGR2	MYCN
EGR2	MYL12B
EGR2	NALCN
EGR2	NAP1L3
EGR2	NAPRT
EGR2	NCAM2
EGR2	NDP
EGR2	NEDD9
EGR2	NEO1
EGR2	NFATC2
EGR2	NOVA1
EGR2	NPAS3
EGR2	NR4A1
EGR2	NRK
EGR2	NRROS
EGR2	NRXN2
EGR2	NSFL1C
EGR2	NUDT10
EGR2	ORAI2
EGR2	PAK3
EGR2	PARK2
EGR2	PCOLCE
EGR2	PDE10A
EGR2	PDE3A
EGR2	PDE4B
EGR2	PDE4D
EGR2	PDLIM1
EGR2	PEAK1
EGR2	PELI2
EGR2	PHB
EGR2	PHC1
EGR2	PIANP
EGR2	PIEZO2
EGR2	PIK3R1
EGR2	PIP5K1B
EGR2	PITHD1
EGR2	PKD2
EGR2	PKDCC
EGR2	PKP3
EGR2	PLAGL1
EGR2	PLCB3
EGR2	PLCE1
EGR2	PLCL2
EGR2	PLEKHO1
EGR2	PLXNC1
EGR2	PLXND1
EGR2	PNMAL2
EGR2	POGZ
EGR2	POU6F1
EGR2	PPIA
EGR2	PPM1H
EGR2	PPP1R14B
EGR2	PPP4C
EGR2	PRDX5
EGR2	PRELID1
EGR2	PREX1
EGR2	PRICKLE1
EGR2	PRKAR2B
EGR2	PRKD1
EGR2	PRTG
EGR2	PSD3
EGR2	PTCH1
EGR2	PTGIS
EGR2	PTPRB
EGR2	PTPRJ
EGR2	PTPRT
EGR2	PUSL1
EGR2	PYGO1
EGR2	RAB39A
EGR2	RAB9B
EGR2	RADIL
EGR2	RAI2
EGR2	RAN
EGR2	RAPGEF3
EGR2	RAPGEF5
EGR2	RARRES2
EGR2	RASGEF1B
EGR2	RCAN2
EGR2	RGAG4
EGR2	RGL1
EGR2	RHOBTB1
EGR2	RHOD
EGR2	RIN1
EGR2	RNF130
EGR2	RNF150
EGR2	RNF157
EGR2	RNF180
EGR2	ROR2
EGR2	RUNX1
EGR2	RUNX1T1
EGR2	S100A14
EGR2	SALL2
EGR2	SARM1
EGR2	SATB1
EGR2	SATB2
EGR2	SBK1
EGR2	SCUBE2
EGR2	SDK1
EGR2	SEMA5B
EGR2	SEMA6D
EGR2	SENP7
EGR2	SEPT3
EGR2	SERTAD4
EGR2	SESTD1
EGR2	SEZ6L
EGR2	SFMBT2
EGR2	SFRP2
EGR2	SH2D3A
EGR2	SH3BP5
EGR2	SIGLEC15
EGR2	SIRT1
EGR2	SKIL
EGR2	SLC17A5
EGR2	SLC1A2
EGR2	SLC22A17
EGR2	SLC25A39
EGR2	SLC25A53
EGR2	SLC2A10
EGR2	SLC2A3
EGR2	SLC9A7
EGR2	SLIRP
EGR2	SMAD9
EGR2	SMCO4
EGR2	SNAI1
EGR2	SNED1
EGR2	SNTB1
EGR2	SOBP
EGR2	SOCS5
EGR2	SOX4
EGR2	SOX5
EGR2	SOX8
EGR2	SPAST
EGR2	SPRED1
EGR2	SPRY2
EGR2	SRSF12
EGR2	SSPN
EGR2	ST3GAL1
EGR2	ST3GAL2
EGR2	ST6GAL1
EGR2	ST6GAL2
EGR2	STARD8
EGR2	STEAP2
EGR2	STRA6
EGR2	SUN2
EGR2	SUSD6
EGR2	SV2A
EGR2	SV2B
EGR2	SVOPL
EGR2	SYNDIG1
EGR2	SYTL2
EGR2	TCF12
EGR2	TCF7L2
EGR2	THBS4
EGR2	THY1
EGR2	TMEM119
EGR2	TMEM130
EGR2	TMEM132E
EGR2	TMEM141
EGR2	TMEM150C
EGR2	TMEM163
EGR2	TMEM170B
EGR2	TMEM200A
EGR2	TMEM47
EGR2	TMEM54
EGR2	TMSB10
EGR2	TNFSF11
EGR2	TNFSF12
EGR2	TNIK
EGR2	TNRC6B
EGR2	TNS2
EGR2	TOP2B
EGR2	TP53BP1
EGR2	TPD52L2
EGR2	TRAPPC3
EGR2	TRIB2
EGR2	TSHZ2
EGR2	TSPAN12
EGR2	TSTA3
EGR2	TTC21B
EGR2	TTC28
EGR2	TTC3
EGR2	TUBA1C
EGR2	TUBB2B
EGR2	TUBB4B
EGR2	TXNDC17
EGR2	UCHL3
EGR2	UQCC3
EGR2	USP51
EGR2	VASH2
EGR2	VGLL4
EGR2	WDR66
EGR2	WNT2
EGR2	WNT5A
EGR2	YPEL2
EGR2	ZBTB10
EGR2	ZBTB18
EGR2	ZDHHC17
EGR2	ZDHHC2
EGR2	ZEB1
EGR2	ZFP14
EGR2	ZFPM2
EGR2	ZKSCAN7
EGR2	ZMIZ1
EGR2	ZNF275
EGR2	ZNF280D
EGR2	ZNF331
EGR2	ZNF333
EGR2	ZNF354C
EGR2	ZNF423
EGR2	ZNF521
EGR2	ZNF70
EGR2	ZNF804A
EGR2	ZNF827
EGR2	ZNF853
EGR3	ATF3
EGR3	BTG2
EGR3	DUSP1
EGR3	EGR1
EGR3	EGR2
EGR3	PDE4B
EGR3	RASGEF1B
EGR3	SKIL
EGR3	TRIB1
EGR4	NR4A1
EHF	AATF
EHF	ABCA12
EHF	ABHD17B
EHF	ABHD17C
EHF	ACOX1
EHF	ADGRF1
EHF	AGPAT1
EHF	AHSA1
EHF	AIDA
EHF	AKAP9
EHF	ANK3
EHF	ANKRD17
EHF	AP1M1
EHF	AQR
EHF	ARHGEF3
EHF	ARL5B
EHF	ASAH1
EHF	ATAD2B
EHF	ATP12A
EHF	ATP13A4
EHF	ATP6V0A4
EHF	ATP7A
EHF	AUP1
EHF	B3GAT3
EHF	BABAM1
EHF	BANF1
EHF	BCOR
EHF	BIRC6
EHF	BLNK
EHF	BOD1L1
EHF	BROX
EHF	BUD31
EHF	C11orf24
EHF	C12orf10
EHF	C14orf80
EHF	C15orf41
EHF	C15orf62
EHF	C4orf19
EHF	C5orf38
EHF	CCNT1
EHF	CD2BP2
EHF	CD63
EHF	CDK13
EHF	CDK19
EHF	CFLAR
EHF	CHCHD5
EHF	CLIC1
EHF	CMC4
EHF	COPZ1
EHF	CPEB4
EHF	CRISP3
EHF	CSNK2B
EHF	CTTNBP2NL
EHF	CXCR2
EHF	CYP2C18
EHF	DDX56
EHF	DENND2D
EHF	DHX8
EHF	DLG1
EHF	DNLZ
EHF	DPP8
EHF	DUOX1
EHF	E2F8
EHF	EAF1
EHF	ELF1
EHF	EMP3
EHF	EPHA1
EHF	ERBB2
EHF	ERBB2IP
EHF	ERH
EHF	EXOSC4
EHF	EYA3
EHF	FAM207A
EHF	FAM3B
EHF	FAM58A
EHF	FAM83G
EHF	FDX1L
EHF	FIBP
EHF	FICD
EHF	FRK
EHF	FRRS1
EHF	FUT3
EHF	GALNT5
EHF	GAPVD1
EHF	GLRX2
EHF	GOLGA4
EHF	GPATCH8
EHF	GPS1
EHF	GRAMD1C
EHF	HCAR3
EHF	HDDC2
EHF	HIVEP1
EHF	HS3ST1
EHF	HSPBP1
EHF	HTR3A
EHF	HTRA2
EHF	HYI
EHF	ILK
EHF	IPP
EHF	IQGAP1
EHF	ITPA
EHF	JOSD2
EHF	KIAA2018
EHF	KLHL28
EHF	KLK13
EHF	KRT80
EHF	LARP4B
EHF	LCOR
EHF	LEMD2
EHF	LEPROT
EHF	LHB
EHF	LNX1
EHF	LSM10
EHF	LSM7
EHF	LTN1
EHF	MAB21L3
EHF	MALSU1
EHF	MAPK1
EHF	MARK2
EHF	MEIS1
EHF	MGA
EHF	MIF
EHF	MON2
EHF	MORC3
EHF	MOSPD2
EHF	MPG
EHF	MRPL14
EHF	MRPL27
EHF	MRPL41
EHF	MRPL52
EHF	MRPL53
EHF	MTFP1
EHF	MUC21
EHF	MXD1
EHF	MYDGF
EHF	NAGLU
EHF	NDUFB7
EHF	NDUFS5
EHF	NEDD8
EHF	NELFE
EHF	NENF
EHF	NFKB1
EHF	NOL7
EHF	NSMCE1
EHF	NXT1
EHF	OXR1
EHF	PBRM1
EHF	PDCD5
EHF	PDCD6IP
EHF	PDE12
EHF	PDPK1
EHF	PEX16
EHF	PFDN5
EHF	PFDN6
EHF	PGM2
EHF	PHACTR4
EHF	PHF8
EHF	PLD1
EHF	PLEKHM1
EHF	PLEKHM3
EHF	POF1B
EHF	POLE4
EHF	POLR2F
EHF	PPARA
EHF	PPFIBP2
EHF	PPIB
EHF	PPP1R15B
EHF	PRDM2
EHF	PRKCH
EHF	PRR5
EHF	PSD4
EHF	PSMB1
EHF	PSMB3
EHF	PTAFR
EHF	PTPN3
EHF	PTRH1
EHF	PUS1
EHF	PVRL4
EHF	QSER1
EHF	RABEPK
EHF	RABL3
EHF	RAPGEF5
EHF	RAPGEF6
EHF	RASA2
EHF	RBM34
EHF	RCAN3
EHF	RETSAT
EHF	RFNG
EHF	RMND5A
EHF	RND1
EHF	RNF168
EHF	RNF181
EHF	RNF25
EHF	RNF6
EHF	ROMO1
EHF	RORA
EHF	RPF2
EHF	RPL28
EHF	RPL37
EHF	RPS21
EHF	RPS27L
EHF	RWDD1
EHF	SCAND1
EHF	SCNM1
EHF	SDHAF2
EHF	SEC24A
EHF	SETD2
EHF	SF3B6
EHF	SFT2D1
EHF	SHOC2
EHF	SIDT1
EHF	SLC10A7
EHF	SLC26A6
EHF	SLC27A3
EHF	SLC35A3
EHF	SMCR8
EHF	SNRPB2
EHF	SNRPD1
EHF	SP2
EHF	SPTLC2
EHF	SPTY2D1
EHF	SRRM2
EHF	SSNA1
EHF	SSR2
EHF	STAM2
EHF	STRN
EHF	SULT1B1
EHF	SYNRG
EHF	TAF1L
EHF	TCHP
EHF	TEAD4
EHF	TIMM10
EHF	TIMM50
EHF	TJP2
EHF	TMEM101
EHF	TOMM6
EHF	TOP1MT
EHF	TRAPPC1
EHF	TRAPPC8
EHF	TRIP12
EHF	TRMT112
EHF	TRMT61A
EHF	TTC9
EHF	TXNDC12
EHF	UBL5
EHF	UHMK1
EHF	UQCR11
EHF	USP6NL
EHF	USP8
EHF	WDR46
EHF	WDR47
EHF	WDR83OS
EHF	WDYHV1
EHF	WIPF2
EHF	YME1L1
EHF	ZBTB7A
EHF	ZBTB7B
EHF	ZBTB7C
EHF	ZCCHC6
EHF	ZDHHC5
EHF	ZFP91
EHF	ZKSCAN1
EHF	ZNF185
EHF	ZNF516
EHF	ZNF641
EHF	ZNF668
EHF	ZNF791
ELF1	A1BG
ELF1	AAK1
ELF1	AAMDC
ELF1	AARSD1
ELF1	AATF
ELF1	ABCB10
ELF1	ABCB8
ELF1	ABCC4
ELF1	ABCD2
ELF1	ABHD13
ELF1	ABHD14A
ELF1	ABHD17A
ELF1	ABHD2
ELF1	ABI1
ELF1	ABL1
ELF1	ABTB1
ELF1	ACACA
ELF1	ACADVL
ELF1	ACAP2
ELF1	ACBD3
ELF1	ACBD5
ELF1	ACBD6
ELF1	ACD
ELF1	ACER2
ELF1	ACLY
ELF1	ACOT8
ELF1	ACPP
ELF1	ACSF3
ELF1	ACSL1
ELF1	ACTR2
ELF1	ACTR3
ELF1	ACTR5
ELF1	ACVR1
ELF1	ACVR1B
ELF1	ACYP1
ELF1	ADAM10
ELF1	ADAM17
ELF1	ADAM9
ELF1	ADAMTS12
ELF1	ADAMTS15
ELF1	ADAR
ELF1	ADAT1
ELF1	ADAT3
ELF1	ADCK5
ELF1	ADNP
ELF1	ADNP2
ELF1	ADPRHL2
ELF1	ADRM1
ELF1	ADSL
ELF1	ADSS
ELF1	AEBP2
ELF1	AFF1
ELF1	AFF4
ELF1	AFTPH
ELF1	AGER
ELF1	AGFG1
ELF1	AGGF1
ELF1	AGO4
ELF1	AGPAT2
ELF1	AGPS
ELF1	AHCTF1
ELF1	AHCYL1
ELF1	AHCYL2
ELF1	AHNAK
ELF1	AHR
ELF1	AHSA1
ELF1	AIM1
ELF1	AIP
ELF1	AK1
ELF1	AKAP10
ELF1	AKAP11
ELF1	AKAP13
ELF1	AKAP2
ELF1	AKAP8L
ELF1	AKAP9
ELF1	AKR7A2
ELF1	ALAD
ELF1	ALKBH2
ELF1	ALKBH3
ELF1	ALKBH4
ELF1	ALKBH6
ELF1	ALKBH7
ELF1	ALYREF
ELF1	AMBRA1
ELF1	AMDHD2
ELF1	AMMECR1
ELF1	ANAPC1
ELF1	ANAPC11
ELF1	ANAPC15
ELF1	ANK3
ELF1	ANKEF1
ELF1	ANKFY1
ELF1	ANKHD1
ELF1	ANKIB1
ELF1	ANKRD12
ELF1	ANKRD13C
ELF1	ANKRD17
ELF1	ANKRD27
ELF1	ANKRD28
ELF1	ANKRD39
ELF1	ANKRD44
ELF1	ANKRD50
ELF1	ANKRD54
ELF1	ANKS1A
ELF1	ANKS3
ELF1	ANO6
ELF1	ANP32A
ELF1	AP1AR
ELF1	AP1G1
ELF1	AP2S1
ELF1	AP3B1
ELF1	AP3M1
ELF1	AP4E1
ELF1	AP5M1
ELF1	APAF1
ELF1	APC
ELF1	APOA1BP
ELF1	APOBEC3C
ELF1	APOL6
ELF1	APOOL
ELF1	APOPT1
ELF1	APPBP2
ELF1	APPL1
ELF1	APPL2
ELF1	APRT
ELF1	AQR
ELF1	ARAP2
ELF1	AREL1
ELF1	ARF3
ELF1	ARF5
ELF1	ARFGAP1
ELF1	ARFGEF1
ELF1	ARFGEF2
ELF1	ARFRP1
ELF1	ARHGAP11B
ELF1	ARHGAP12
ELF1	ARHGAP18
ELF1	ARHGAP21
ELF1	ARHGAP23
ELF1	ARHGAP31
ELF1	ARHGAP32
ELF1	ARHGAP5
ELF1	ARHGEF11
ELF1	ARHGEF12
ELF1	ARHGEF3
ELF1	ARHGEF35
ELF1	ARHGEF7
ELF1	ARID1A
ELF1	ARID1B
ELF1	ARID2
ELF1	ARID4A
ELF1	ARID4B
ELF1	ARIH1
ELF1	ARL13B
ELF1	ARL15
ELF1	ARL16
ELF1	ARL2
ELF1	ARL3
ELF1	ARL5B
ELF1	ARL6IP4
ELF1	ARL6IP6
ELF1	ARMC1
ELF1	ARMC5
ELF1	ARMC6
ELF1	ARNT
ELF1	ARNTL2
ELF1	ARPC3
ELF1	ARPC4
ELF1	ARPP19
ELF1	ARRDC3
ELF1	ASAH2B
ELF1	ASAP1
ELF1	ASB7
ELF1	ASCC3
ELF1	ASH1L
ELF1	ASL
ELF1	ASPSCR1
ELF1	ASXL2
ELF1	ATAD2B
ELF1	ATAD3A
ELF1	ATAD3B
ELF1	ATAD5
ELF1	ATE1
ELF1	ATF1
ELF1	ATF2
ELF1	ATF4
ELF1	ATF6
ELF1	ATF7
ELF1	ATF7IP
ELF1	ATG101
ELF1	ATG2B
ELF1	ATG4B
ELF1	ATL2
ELF1	ATM
ELF1	ATOX1
ELF1	ATP10D
ELF1	ATP11A
ELF1	ATP11B
ELF1	ATP2A2
ELF1	ATP2B4
ELF1	ATP2C1
ELF1	ATP5D
ELF1	ATP5E
ELF1	ATP5G1
ELF1	ATP5G2
ELF1	ATP5H
ELF1	ATP5I
ELF1	ATP5J
ELF1	ATP5J2
ELF1	ATP5L
ELF1	ATP5O
ELF1	ATP6V0B
ELF1	ATP6V1A
ELF1	ATP7A
ELF1	ATP8B1
ELF1	ATP9A
ELF1	ATPAF2
ELF1	ATPIF1
ELF1	ATR
ELF1	ATRAID
ELF1	ATRIP
ELF1	ATRX
ELF1	ATXN1
ELF1	ATXN1L
ELF1	ATXN2
ELF1	ATXN2L
ELF1	ATXN7
ELF1	ATXN7L1
ELF1	ATXN7L3B
ELF1	AUP1
ELF1	AURKAIP1
ELF1	AURKB
ELF1	AVPR1A
ELF1	AZIN1
ELF1	B3GALT6
ELF1	B3GAT3
ELF1	B3GNT2
ELF1	B3GNT5
ELF1	B3GNTL1
ELF1	B4GALT2
ELF1	B4GALT7
ELF1	B9D1
ELF1	B9D2
ELF1	BABAM1
ELF1	BACH1
ELF1	BAD
ELF1	BAG4
ELF1	BANF1
ELF1	BARD1
ELF1	BAX
ELF1	BAZ1A
ELF1	BAZ1B
ELF1	BAZ2A
ELF1	BAZ2B
ELF1	BBS10
ELF1	BBX
ELF1	BCAP31
ELF1	BCAS4
ELF1	BCCIP
ELF1	BCKDK
ELF1	BCL2L11
ELF1	BCL2L12
ELF1	BCL7C
ELF1	BCLAF1
ELF1	BCOR
ELF1	BCS1L
ELF1	BDP1
ELF1	BGLAP
ELF1	BICD1
ELF1	BIN3
ELF1	BIRC5
ELF1	BIRC6
ELF1	BLOC1S1
ELF1	BLOC1S4
ELF1	BLZF1
ELF1	BMP2K
ELF1	BMPR1A
ELF1	BMPR2
ELF1	BNIP1
ELF1	BOD1
ELF1	BOD1L1
ELF1	BOLA3
ELF1	BPTF
ELF1	BRAT1
ELF1	BRCA2
ELF1	BRD2
ELF1	BRF1
ELF1	BRI3
ELF1	BRICD5
ELF1	BRIP1
ELF1	BRK1
ELF1	BRMS1
ELF1	BROX
ELF1	BRPF1
ELF1	BRPF3
ELF1	BRWD1
ELF1	BRWD3
ELF1	BSG
ELF1	BTAF1
ELF1	BTBD6
ELF1	BTBD7
ELF1	BTBD8
ELF1	BUD31
ELF1	BYSL
ELF1	C11orf30
ELF1	C11orf31
ELF1	C11orf68
ELF1	C11orf73
ELF1	C11orf74
ELF1	C12orf10
ELF1	C12orf45
ELF1	C12orf57
ELF1	C12orf66
ELF1	C12orf73
ELF1	C14orf142
ELF1	C14orf166
ELF1	C14orf2
ELF1	C14orf79
ELF1	C14orf80
ELF1	C15orf40
ELF1	C15orf61
ELF1	C16orf13
ELF1	C16orf59
ELF1	C16orf91
ELF1	C16orf93
ELF1	C17orf49
ELF1	C17orf59
ELF1	C17orf89
ELF1	C18orf21
ELF1	C19orf24
ELF1	C19orf25
ELF1	C19orf43
ELF1	C19orf48
ELF1	C19orf52
ELF1	C19orf53
ELF1	C19orf60
ELF1	C19orf70
ELF1	C19orf73
ELF1	C1QL4
ELF1	C1orf109
ELF1	C1orf122
ELF1	C1orf123
ELF1	C1orf159
ELF1	C1orf216
ELF1	C1orf35
ELF1	C1orf50
ELF1	C1orf52
ELF1	C1orf56
ELF1	C1orf86
ELF1	C20orf27
ELF1	C21orf2
ELF1	C21orf33
ELF1	C2CD3
ELF1	C2orf82
ELF1	C4orf27
ELF1	C4orf29
ELF1	C4orf48
ELF1	C5orf24
ELF1	C5orf38
ELF1	C5orf42
ELF1	C5orf45
ELF1	C5orf51
ELF1	C6orf1
ELF1	C6orf136
ELF1	C6orf203
ELF1	C6orf226
ELF1	C7orf50
ELF1	C7orf55
ELF1	C8orf58
ELF1	C8orf59
ELF1	C8orf76
ELF1	C8orf82
ELF1	C9orf114
ELF1	C9orf142
ELF1	C9orf16
ELF1	C9orf41
ELF1	C9orf64
ELF1	CALCRL
ELF1	CAMK2N2
ELF1	CAMSAP1
ELF1	CAMSAP2
ELF1	CAMTA1
ELF1	CAND1
ELF1	CANX
ELF1	CAPN10
ELF1	CAPN7
ELF1	CAPRIN1
ELF1	CAPZA1
ELF1	CARD6
ELF1	CARF
ELF1	CARS2
ELF1	CASC4
ELF1	CASC5
ELF1	CASP10
ELF1	CASP8AP2
ELF1	CBL
ELF1	CBLB
ELF1	CBLL1
ELF1	CBWD2
ELF1	CBX8
ELF1	CBY1
ELF1	CCAR1
ELF1	CCDC101
ELF1	CCDC107
ELF1	CCDC12
ELF1	CCDC124
ELF1	CCDC130
ELF1	CCDC132
ELF1	CCDC137
ELF1	CCDC151
ELF1	CCDC159
ELF1	CCDC167
ELF1	CCDC186
ELF1	CCDC22
ELF1	CCDC23
ELF1	CCDC24
ELF1	CCDC28B
ELF1	CCDC59
ELF1	CCDC61
ELF1	CCDC84
ELF1	CCDC85B
ELF1	CCDC94
ELF1	CCHCR1
ELF1	CCM2
ELF1	CCNI
ELF1	CCNJ
ELF1	CCNT1
ELF1	CCNT2
ELF1	CCNYL1
ELF1	CCP110
ELF1	CCR4
ELF1	CCS
ELF1	CCSER2
ELF1	CCT3
ELF1	CCT4
ELF1	CCT7
ELF1	CD2AP
ELF1	CD2BP2
ELF1	CD320
ELF1	CD46
ELF1	CD63
ELF1	CDC23
ELF1	CDC34
ELF1	CDC37
ELF1	CDC42EP2
ELF1	CDC42SE1
ELF1	CDC42SE2
ELF1	CDC73
ELF1	CDCA3
ELF1	CDK10
ELF1	CDK12
ELF1	CDK13
ELF1	CDK17
ELF1	CDK2AP2
ELF1	CDK5
ELF1	CDK5RAP1
ELF1	CDK5RAP3
ELF1	CDK8
ELF1	CDKL5
ELF1	CDKN2AIP
ELF1	CDKN2AIPNL
ELF1	CDKN2D
ELF1	CDPF1
ELF1	CDYL2
ELF1	CELF1
ELF1	CELSR2
ELF1	CEMP1
ELF1	CENPM
ELF1	CENPT
ELF1	CENPW
ELF1	CEP131
ELF1	CEP135
ELF1	CEP170
ELF1	CEP350
ELF1	CEP85
ELF1	CEP97
ELF1	CERS6
ELF1	CETN2
ELF1	CFAP36
ELF1	CFAP45
ELF1	CFAP97
ELF1	CFDP1
ELF1	CHAMP1
ELF1	CHCHD1
ELF1	CHCHD2
