TransFactor	Target
ARID3A	ATF7IP
ARID3A	BACH1
ARID3A	BAK1
ARID3A	BAZ1A
ARID3A	BAZ2A
ARID3A	BMF
ARID3A	C18orf32
ARID3A	CACYBP
ARID3A	CALM2
ARID3A	CCDC71L
ARID3A	CD84
ARID3A	CFLAR
ARID3A	CMC2
ARID3A	CREB3L2
ARID3A	CTDSP2
ARID3A	DDI2
ARID3A	DHX16
ARID3A	DHX8
ARID3A	DNAJC19
ARID3A	DNMT1
ARID3A	EHD4
ARID3A	ELL
ARID3A	ELMSAN1
ARID3A	IDE
ARID3A	IPMK
ARID3A	IRF2BPL
ARID3A	KPNB1
ARID3A	LIMS1
ARID3A	MAP3K3
ARID3A	MED1
ARID3A	N4BP1
ARID3A	NABP1
ARID3A	NCOA3
ARID3A	NDST2
ARID3A	NFATC2
ARID3A	NFKB1
ARID3A	NHLRC2
ARID3A	PHF8
ARID3A	PLAGL2
ARID3A	PLEKHG2
ARID3A	PMM1
ARID3A	POLR1A
ARID3A	PSMD11
ARID3A	PTPN1
ARID3A	RALGAPA2
ARID3A	RAPGEF6
ARID3A	RASSF3
ARID3A	RTN3
ARID3A	SCAF11
ARID3A	SEC24A
ARID3A	SIRT5
ARID3A	SLC26A2
ARID3A	SRRM2
ARID3A	TES
ARID3A	TGFBR2
ARID3A	TOP1
ARID3A	TOR4A
ARID3A	TRAM2
ARID3A	TRIM25
ARID3A	TRIM38
ARID3A	UBR2
ARID3A	UGDH
ARID3A	WDR81
ARID3A	XRN2
ARID3A	ZCCHC6
ARID3A	ZCCHC8
ARID3A	ZDHHC5
ARID3A	ZNF516
ARID3A	ZNF646
ARID3A	ZNF689
ARID3A	ZSWIM4
ARID5B	ACOT8
ARID5B	AP2S1
ARID5B	CCDC124
ARID5B	DNMBP
ARID5B	FAM13A
ARID5B	FAM169A
ARID5B	FRS2
ARID5B	ISOC2
ARID5B	LSM4
ARID5B	LYST
ARID5B	MXD1
ARID5B	NAT14
ARID5B	NDUFB7
ARID5B	NPAT
ARID5B	PPP1R15B
ARID5B	RAB21
ARID5B	RABGAP1L
ARID5B	RBM27
ARID5B	SAC3D1
ARID5B	SNRPD2
ARID5B	TAF6L
ARID5B	TIPARP
ARID5B	TMEM100
ARID5B	TMEM184C
ARID5B	TMEM30A
ARID5B	TMF1
ARID5B	TSC22D1
ARID5B	UBR1
ARNT	ABR
ARNT	ACAP2
ARNT	ACP1
ARNT	ACTR3B
ARNT	ACVR2B
ARNT	ADAM11
ARNT	ADAP1
ARNT	ADCY7
ARNT	AGAP3
ARNT	AGPS
ARNT	AKAP10
ARNT	ALDOA
ARNT	AMMECR1L
ARNT	ANKRD12
ARNT	AP4E1
ARNT	AQP5
ARNT	ARID2
ARNT	ARID3A
ARNT	ARL6IP4
ARNT	ARSF
ARNT	ATF1
ARNT	ATF6
ARNT	ATF7IP
ARNT	ATG14
ARNT	ATOH7
ARNT	ATP5D
ARNT	ATP6V0B
ARNT	ATP6V1H
ARNT	ATP7A
ARNT	ATPIF1
ARNT	ATXN1L
ARNT	B4GALT2
ARNT	B9D2
ARNT	BCL6
ARNT	BCOR
ARNT	BMI1
ARNT	BMPR1A
ARNT	BRD2
ARNT	BROX
ARNT	BSG
ARNT	BTBD6
ARNT	BTBD7
ARNT	C11orf68
ARNT	C15orf59
ARNT	C19orf25
ARNT	C19orf60
ARNT	C19orf70
ARNT	C19orf73
ARNT	C5orf51
ARNT	C9orf116
ARNT	CAD
ARNT	CAMK1
ARNT	CAMK2B
ARNT	CAPN7
ARNT	CBL
ARNT	CBR1
ARNT	CBX5
ARNT	CCAR1
ARNT	CCDC184
ARNT	CCM2
ARNT	CCNT1
ARNT	CDIP1
ARNT	CELF1
ARNT	CEP120
ARNT	CEP162
ARNT	CEP350
ARNT	CFLAR
ARNT	CGN
ARNT	CHD4
ARNT	CHMP2A
ARNT	CLCN5
ARNT	CLDN10
ARNT	CLK2
ARNT	CMTM1
ARNT	CMTR2
ARNT	CNDP2
ARNT	CNIH2
ARNT	COG5
ARNT	COL26A1
ARNT	COPRS
ARNT	COPS7A
ARNT	CPLX3
ARNT	CPNE3
ARNT	CPNE7
ARNT	CPSF2
ARNT	CPSF6
ARNT	CREB3L2
ARNT	CRYGD
ARNT	CUL4A
ARNT	CUL4B
ARNT	DCAF10
ARNT	DCLRE1C
ARNT	DCTN4
ARNT	DDN
ARNT	DDX42
ARNT	DDX5
ARNT	DDX59
ARNT	DEDD2
ARNT	DEK
ARNT	DENND6A
ARNT	DHX35
ARNT	DHX40
ARNT	DIDO1
ARNT	DIMT1
ARNT	DNAJC13
ARNT	DNLZ
ARNT	DNMT1
ARNT	DOC2A
ARNT	DOHH
ARNT	DPF1
ARNT	DPF2
ARNT	DUSP2
ARNT	DVL2
ARNT	DYM
ARNT	EEA1
ARNT	EEF1A2
ARNT	EFTUD1
ARNT	EGLN2
ARNT	EIF3A
ARNT	EIF3K
ARNT	EIF4E1B
ARNT	ENC1
ARNT	ENO1
ARNT	EPC1
ARNT	ERCC6
ARNT	ERLIN1
ARNT	ERN1
ARNT	FAHD2A
ARNT	FAM114A2
ARNT	FAM208B
ARNT	FAM214A
ARNT	FAM21C
ARNT	FAM3A
ARNT	FAM63A
ARNT	FAM63B
ARNT	FASTK
ARNT	FBXL15
ARNT	FBXO38
ARNT	FBXW5
ARNT	FDX1L
ARNT	FIS1
ARNT	FNDC3A
ARNT	FUBP3
ARNT	FUT11
ARNT	G3BP1
ARNT	GCAT
ARNT	GEMIN5
ARNT	GET4
ARNT	GGA2
ARNT	GIGYF2
ARNT	GNA13
ARNT	GNPTG
ARNT	GPALPP1
ARNT	GRM4
ARNT	GSE1
ARNT	GTF2A1
ARNT	GUK1
ARNT	HAGH
ARNT	HAS1
ARNT	HCFC1R1
ARNT	HCFC2
ARNT	HEATR1
ARNT	HECTD1
ARNT	HNRNPU
ARNT	HPDL
ARNT	HPS1
ARNT	HPS4
ARNT	HPS5
ARNT	HSD11B1L
ARNT	ICA1
ARNT	IL34
ARNT	ILDR2
ARNT	INTS6
ARNT	IPO11
ARNT	IPO7
ARNT	ISOC2
ARNT	ITGB1
ARNT	JRK
ARNT	KAT6B
ARNT	KCNC4
ARNT	KDM2A
ARNT	KHSRP
ARNT	KIAA0196
ARNT	KIAA1033
ARNT	KIDINS220
ARNT	KIF1A
ARNT	KIF25
ARNT	KIF2A
ARNT	KIF5B
ARNT	KIFC2
ARNT	KLF16
ARNT	KLHL13
ARNT	KLHL28
ARNT	KLHL8
ARNT	KRR1
ARNT	LAMTOR4
ARNT	LIN7B
ARNT	LINS
ARNT	LPP
ARNT	LRFN2
ARNT	LRIG2
ARNT	LRP3
ARNT	LRRC3B
ARNT	LRRC58
ARNT	MAL2
ARNT	MAP3K10
ARNT	MAPK3
ARNT	MARCH6
ARNT	MARCH8
ARNT	MATK
ARNT	MBTD1
ARNT	MCCC2
ARNT	MED1
ARNT	MED13
ARNT	MED13L
ARNT	MED28
ARNT	MEF2BNB
ARNT	METAP1D
ARNT	MEX3A
ARNT	MFAP3
ARNT	MIEN1
ARNT	MKKS
ARNT	MKLN1
ARNT	MMP17
ARNT	MOB2
ARNT	MON1A
ARNT	MRAS
ARNT	MRPL27
ARNT	MRPS9
ARNT	MTDH
ARNT	MTUS2
ARNT	MXD1
ARNT	MYO9A
ARNT	NAA40
ARNT	NAPA
ARNT	NATD1
ARNT	NCAPD3
ARNT	NCOA6
ARNT	NDUFA3
ARNT	NDUFB1
ARNT	NDUFB10
ARNT	NDUFB2
ARNT	NDUFC2
ARNT	NDUFS6
ARNT	NECAB2
ARNT	NFX1
ARNT	NHLRC1
ARNT	NHP2L1
ARNT	NOL8
ARNT	NPAS1
ARNT	NPAS2
ARNT	NPM2
ARNT	NPTX2
ARNT	NR3C1
