TransFactor	Target
FOXF1	OLFML1
FOXF1	P2RX2
FOXF1	P2RY13
FOXF1	PCNA
FOXF1	PCSK5
FOXF1	PDZRN4
FOXF1	PHACTR1
FOXF1	PLN
FOXF1	POLR2D
FOXF1	PRKG1
FOXF1	PSMB2
FOXF1	PSMD14
FOXF1	PTN
FOXF1	RAD51AP1
FOXF1	RANBP1
FOXF1	RANBP3L
FOXF1	RAPGEF4
FOXF1	RASSF2
FOXF1	RERG
FOXF1	RGS5
FOXF1	RNF125
FOXF1	RORA
FOXF1	RSRC1
FOXF1	SATB1
FOXF1	SGCG
FOXF1	SH3D19
FOXF1	SH3GL3
FOXF1	SLC14A1
FOXF1	SLC5A8
FOXF1	SMG6
FOXF1	SOSTDC1
FOXF1	SPARC
FOXF1	SPON1
FOXF1	STIL
FOXF1	TCTEX1D1
FOXF1	TENM2
FOXF1	TLR4
FOXF1	TNXB
FOXF1	TYRP1
FOXF1	UACA
FOXF1	UNC5C
FOXF1	UTP6
FOXF1	WDR75
FOXF1	ZC3H8
FOXF1	ZCCHC8
FOXF2	ADH1A
FOXF2	AGTR1
FOXF2	AKT3
FOXF2	ASPA
FOXF2	ATAD2
FOXF2	AUNIP
FOXF2	B3GALT2
FOXF2	BMX
FOXF2	BTNL9
FOXF2	C10orf10
FOXF2	C10orf128
FOXF2	C16orf59
FOXF2	C1QTNF7
FOXF2	CALCRL
FOXF2	CCDC43
FOXF2	CCDC89
FOXF2	CCL16
FOXF2	CD200R1
FOXF2	CD300LB
FOXF2	CD302
FOXF2	CDC6
FOXF2	CDH20
FOXF2	CENPH
FOXF2	CENPI
FOXF2	CEP120
FOXF2	CHCHD3
FOXF2	CLDN18
FOXF2	CLIP3
FOXF2	COL13A1
FOXF2	CORO2B
FOXF2	DLC1
FOXF2	DLGAP5
FOXF2	DNAH9
FOXF2	DNASE2B
FOXF2	DPEP2
FOXF2	DPT
FOXF2	DST
FOXF2	ELMO1
FOXF2	EPB41L2
FOXF2	EPDR1
FOXF2	ERG
FOXF2	ETS1
FOXF2	EVI2A
FOXF2	EXOSC2
FOXF2	F10
FOXF2	F8
FOXF2	FAM131B
FOXF2	FLT4
FOXF2	FOXP1
FOXF2	GLT8D2
FOXF2	GRIA1
FOXF2	GYPC
FOXF2	HAS2
FOXF2	HMGB2
FOXF2	HMGCLL1
FOXF2	HMMR
FOXF2	IL5RA
FOXF2	IMMT
FOXF2	INMT
FOXF2	KCND3
FOXF2	KLF12
FOXF2	KLHDC1
FOXF2	KLHL6
FOXF2	LAMA4
FOXF2	LCA5
FOXF2	LPAR6
FOXF2	LRRC36
FOXF2	MACROD2
FOXF2	MAPK10
FOXF2	MBNL2
FOXF2	MGP
FOXF2	MMP23B
FOXF2	MS4A2
FOXF2	MSRA
FOXF2	MTIF2
FOXF2	MTMR10
FOXF2	N4BP1
FOXF2	NECAB1
FOXF2	NFATC1
FOXF2	NFIX
FOXF2	NUF2
FOXF2	OMD
FOXF2	PAG1
FOXF2	PCDH12
FOXF2	PCNA
FOXF2	PCSK5
FOXF2	PDE1A
FOXF2	PHACTR1
FOXF2	PHACTR2
FOXF2	PIK3CG
FOXF2	PLA2G5
FOXF2	POLE2
FOXF2	POLR3GL
FOXF2	POPDC2
FOXF2	PRG4
FOXF2	PTN
FOXF2	PTPRD
FOXF2	PURG
FOXF2	RANBP1
FOXF2	RASSF5
FOXF2	RBM43
FOXF2	RERG
FOXF2	RGS13
FOXF2	RGS5
FOXF2	SEPP1
FOXF2	SGCG
FOXF2	SH3D19
FOXF2	SLC12A4
FOXF2	SLITRK3
FOXF2	STAB2
FOXF2	STARD8
FOXF2	TENM2
FOXF2	TLR4
FOXF2	TMEM173
FOXF2	TMEM43
FOXF2	TNXB
FOXF2	TTI1
FOXF2	TYRP1
FOXF2	UACA
FOXF2	UBAP2L
FOXF2	UNC5C
FOXF2	WBP1L
FOXF2	ZKSCAN7
FOXH1	LIMS1
FOXH1	SPPL2B
FOXH1	ZNF513
FOXI1	AKAP14
FOXI1	ALS2CR12
FOXI1	C1orf87
FOXI1	C6orf165
FOXI1	CCDC60
FOXI1	CCDC89
FOXI1	CFAP43
FOXI1	CFAP57
FOXI1	CHST9
FOXI1	EFCAB6
FOXI1	EFHC2
FOXI1	EYA2
FOXI1	GSTA3
FOXI1	KCNE1
FOXI1	LDLRAD4
FOXI1	LMNTD1
FOXI1	LRRC18
FOXI1	MAATS1
FOXI1	MORN5
FOXI1	MS4A8
FOXI1	PCYT1B
FOXI1	PIH1D3
FOXI1	PZP
FOXI1	RSPH1
FOXI1	SAXO2
FOXI1	SIAH3
FOXI1	SPAG8
FOXI1	TSPAN19
FOXI1	TTC29
FOXI1	VWA3B
FOXI1	WDR63
FOXJ1	ALS2CR12
FOXJ1	C11orf70
FOXJ1	C5orf49
FOXJ1	CFAP47
FOXJ1	DIO1
FOXJ1	DNAH9
FOXJ1	MAPK10
FOXJ1	MARCH10
FOXJ1	SPAG8
FOXJ1	TP73
FOXJ2	AKAP13
FOXJ2	ASH1L
FOXJ2	ATF7
FOXJ2	BBX
FOXJ2	C14orf166
FOXJ2	CBL
FOXJ2	CCDC58
FOXJ2	CHCHD2
FOXJ2	COQ5
FOXJ2	COX7B
FOXJ2	EPB41L2
FOXJ2	ERC1
FOXJ2	GBF1
FOXJ2	ITGB3BP
FOXJ2	ITPRIPL2
FOXJ2	KIAA2018
FOXJ2	KIRREL
FOXJ2	LSM3
FOXJ2	LSM5
FOXJ2	MINOS1
FOXJ2	NCOA1
FOXJ2	NOSIP
FOXJ2	PAFAH1B3
FOXJ2	PHACTR4
FOXJ2	PMF1
FOXJ2	RRP36
FOXJ2	SIK3
FOXJ2	SLC12A6
FOXJ2	SOGA1
FOXJ2	SSH1
FOXJ2	TBC1D2B
FOXJ2	TBC1D5
FOXJ2	TLN1
FOXJ2	TNRC6B
FOXJ2	VPS25
FOXJ2	YAE1D1
FOXJ2	ZNRD1
FOXJ3	ACAA1
FOXJ3	ALKBH7
FOXJ3	ATP5J2
FOXJ3	CDK12
FOXJ3	CELF1
FOXJ3	CEP164
FOXJ3	CEP295
FOXJ3	COMT
FOXJ3	COX7B
FOXJ3	DICER1
FOXJ3	DNAJC16
FOXJ3	DYRK1A
FOXJ3	HEATR5B
FOXJ3	KANSL1
FOXJ3	KIAA2018
FOXJ3	KLHL15
FOXJ3	LATS1
FOXJ3	LSM3
FOXJ3	MED13L
FOXJ3	MRPL57
FOXJ3	MTF2
FOXJ3	NDUFB8
FOXJ3	PHACTR4
FOXJ3	PIK3C2A
FOXJ3	POM121
FOXJ3	PRRC2B
FOXJ3	PSENEN
FOXJ3	RALGAPA1
FOXJ3	RMND5A
FOXJ3	RPL24
FOXJ3	RPL27A
FOXJ3	RSL24D1
FOXJ3	S100A11
FOXJ3	SCMH1
FOXJ3	SMC1A
FOXJ3	SNIP1
FOXJ3	STX8
FOXJ3	SUPT4H1
FOXJ3	TCEB3
FOXJ3	TET3
FOXJ3	THOC2
FOXJ3	TNRC6B
FOXJ3	UBE4B
FOXJ3	UGGT1
FOXJ3	VHL
FOXJ3	ZBTB40
FOXJ3	ZNF620
FOXJ3	ZNRF3
FOXK1	ACYP2
FOXK1	ALG5
FOXK1	ATOX1
FOXK1	BRD4
FOXK1	CBFA2T2
FOXK1	CCDC18
FOXK1	CELF1
FOXK1	CHD4
FOXK1	COX5A
FOXK1	COX5B
FOXK1	COX7C
FOXK1	DERL2
FOXK1	DICER1
FOXK1	DSTYK
FOXK1	ECI1
FOXK1	FAM53B
FOXK1	FBXO41
FOXK1	HSBP1
FOXK1	IRGQ
FOXK1	KBTBD2
FOXK1	LYPLAL1
FOXK1	MAGT1
FOXK1	MCEE
FOXK1	MDC1
FOXK1	MYL12B
FOXK1	NCOA6
FOXK1	NSMCE1
FOXK1	PCNT
FOXK1	RERE
FOXK1	RPL27A
FOXK1	RPL36AL
FOXK1	SETD2
FOXK1	TCF20
FOXK1	TRAPPC5
FOXK1	ZKSCAN1
FOXK1	ZNF70
FOXK1	ZNHIT6
FOXK1	ZSCAN20
FOXL1	C10orf10
FOXL1	FAM26E
FOXL1	ITGBL1
FOXL1	LAMA2
FOXL1	TCF4
FOXM1	AACS
FOXM1	AATF
FOXM1	ABCA3
FOXM1	ABCE1
FOXM1	ABCF2
FOXM1	ABHD14A
FOXM1	ABHD14B
FOXM1	ABTB1
FOXM1	ACAD8
FOXM1	ACADSB
FOXM1	ACCS
FOXM1	ACLY
FOXM1	ACRV1
FOXM1	ACSL5
FOXM1	ACSM3
FOXM1	ACSS1
FOXM1	ACTL6A
FOXM1	ACTR3
FOXM1	ACYP2
FOXM1	ADA
FOXM1	ADAM17
FOXM1	ADGRF4
FOXM1	ADHFE1
FOXM1	ADIPOR2
FOXM1	ADPRM
FOXM1	ADRB1
FOXM1	ADRM1
FOXM1	AFF3
FOXM1	AGMAT
FOXM1	AGO2
FOXM1	AGPS
FOXM1	AGR3
FOXM1	AHCYL2
FOXM1	AIMP2
FOXM1	AK4
FOXM1	AKAP13
FOXM1	AKTIP
FOXM1	ALAD
FOXM1	ALDH5A1
FOXM1	ALG10
FOXM1	ALG3
FOXM1	ALYREF
FOXM1	AMICA1
FOXM1	ANAPC1
FOXM1	ANAPC16
FOXM1	ANAPC7
FOXM1	ANKIB1
FOXM1	ANKLE2
FOXM1	ANKRA2
FOXM1	ANKRD32
FOXM1	ANKRD44
FOXM1	ANKRD52
FOXM1	ANLN
FOXM1	APOBEC3B
FOXM1	AQP3
FOXM1	AQP7
FOXM1	ARHGAP11A
FOXM1	ARHGAP11B
FOXM1	ARHGAP24
FOXM1	ARHGAP31
FOXM1	ARHGDIB
FOXM1	ARHGEF17
FOXM1	ARHGEF2
FOXM1	ARHGEF39
FOXM1	ARHGEF9
FOXM1	ARID3A
FOXM1	ARL5B
FOXM1	ARL6IP1
FOXM1	ARL6IP6
FOXM1	ARNTL2
FOXM1	ARPC1A
FOXM1	ARRDC3
FOXM1	ARTN
FOXM1	ARV1
FOXM1	ASAH1
FOXM1	ASAP1
FOXM1	ASF1B
FOXM1	ASNS
FOXM1	ASPM
FOXM1	ASUN
FOXM1	ATAD2
FOXM1	ATAD3A
FOXM1	ATAD5
FOXM1	ATP1A1
FOXM1	ATP1B3
FOXM1	ATP2A2
FOXM1	ATP5B
FOXM1	ATP6V0E1
FOXM1	ATP8A1
FOXM1	ATXN7L3
FOXM1	AUNIP
FOXM1	AURKA
FOXM1	AURKB
FOXM1	AVL9
FOXM1	B4GAT1
FOXM1	BANK1
FOXM1	BARD1
FOXM1	BBS1
FOXM1	BBS4
FOXM1	BCCIP
FOXM1	BCL2L12
FOXM1	BDH2
FOXM1	BFAR
FOXM1	BIRC5
FOXM1	BLM
FOXM1	BMS1
FOXM1	BOLA3
FOXM1	BORA
FOXM1	BRCA1
FOXM1	BRCA2
FOXM1	BRI3BP
FOXM1	BRIP1
FOXM1	BRIX1
FOXM1	BTD
FOXM1	BTG2
FOXM1	BUB1
FOXM1	BUB1B
FOXM1	BUB3
FOXM1	BYSL
FOXM1	C10orf2
FOXM1	C10orf32
FOXM1	C10orf76
FOXM1	C11orf54
FOXM1	C14orf80
FOXM1	C15orf41
FOXM1	C16orf58
FOXM1	C16orf59
FOXM1	C16orf71
FOXM1	C17orf53
FOXM1	C17orf96
FOXM1	C18orf54
FOXM1	C19orf40
FOXM1	C19orf47
FOXM1	C19orf48
FOXM1	C1QL4
FOXM1	C1QTNF6
FOXM1	C1orf112
FOXM1	C1orf186
FOXM1	C21orf2
FOXM1	C3orf18
FOXM1	C4orf46
FOXM1	C5orf34
FOXM1	C5orf45
FOXM1	C7orf49
FOXM1	C9orf156
FOXM1	C9orf40
FOXM1	CA13
FOXM1	CAB39L
FOXM1	CAD
FOXM1	CALCOCO1
FOXM1	CALU
FOXM1	CAMK2D
FOXM1	CAND1
FOXM1	CARF
FOXM1	CARS
FOXM1	CASC1
FOXM1	CASC5
FOXM1	CASP2
FOXM1	CAT
FOXM1	CBR4
FOXM1	CBX1
FOXM1	CCAR1
FOXM1	CCDC101
FOXM1	CCDC115
FOXM1	CCDC13
FOXM1	CCDC137
FOXM1	CCDC138
FOXM1	CCDC150
FOXM1	CCDC152
FOXM1	CCDC159
FOXM1	CCDC18
FOXM1	CCDC28A
FOXM1	CCDC34
FOXM1	CCDC43
FOXM1	CCDC58
FOXM1	CCDC59
FOXM1	CCDC69
FOXM1	CCDC77
FOXM1	CCDC85C
FOXM1	CCDC86
FOXM1	CCNA2
FOXM1	CCNB1
FOXM1	CCNB2
FOXM1	CCND3
FOXM1	CCNDBP1
FOXM1	CCNF
FOXM1	CCNG1
FOXM1	CCNK
FOXM1	CCPG1
FOXM1	CCR6
FOXM1	CCRN4L
FOXM1	CCT2
FOXM1	CCT3
FOXM1	CCT4
FOXM1	CCT5
FOXM1	CCT6A
FOXM1	CCT6B
FOXM1	CCT7
FOXM1	CD55
FOXM1	CD59
FOXM1	CD74
FOXM1	CDC20
FOXM1	CDC25A
FOXM1	CDC25C
FOXM1	CDC27
FOXM1	CDC45
FOXM1	CDC6
FOXM1	CDC7
FOXM1	CDCA2
FOXM1	CDCA3
FOXM1	CDCA4
FOXM1	CDCA5
FOXM1	CDCA7
FOXM1	CDCA8
FOXM1	CDH24
FOXM1	CDK1
FOXM1	CDK12
FOXM1	CDK16
FOXM1	CDK2
FOXM1	CDK4
FOXM1	CDKN3
FOXM1	CDT1
FOXM1	CDV3
FOXM1	CELF2
FOXM1	CENPA
FOXM1	CENPE
FOXM1	CENPF
FOXM1	CENPH
FOXM1	CENPJ
FOXM1	CENPK
FOXM1	CENPL
FOXM1	CENPM
FOXM1	CENPN
FOXM1	CENPO
FOXM1	CENPP
FOXM1	CENPQ
FOXM1	CENPU
FOXM1	CENPW
FOXM1	CEP112
FOXM1	CEP152
FOXM1	CEP55
FOXM1	CEP57L1
FOXM1	CES2
FOXM1	CFAP57
FOXM1	CFL1
FOXM1	CHAC2
FOXM1	CHAF1A
FOXM1	CHCHD3
FOXM1	CHEK1
FOXM1	CHEK2
FOXM1	CHFR
FOXM1	CHORDC1
FOXM1	CIRBP
FOXM1	CISH
FOXM1	CITED2
FOXM1	CKAP2
FOXM1	CKAP2L
FOXM1	CKAP5
FOXM1	CKS1B
FOXM1	CKS2
FOXM1	CLK4
FOXM1	CLN5
FOXM1	CLPB
FOXM1	CLSPN
FOXM1	CLUAP1
FOXM1	CLUL1
FOXM1	CMSS1
FOXM1	CNOT8
FOXM1	CNR1
FOXM1	COL4A3BP
FOXM1	COPS6
FOXM1	COPS7B
FOXM1	CPEB4
FOXM1	CPSF2
FOXM1	CPSF3
FOXM1	CPSF4
FOXM1	CRBN
FOXM1	CREBRF
FOXM1	CRELD1
FOXM1	CRTAP
FOXM1	CRY2
FOXM1	CS
FOXM1	CSE1L
FOXM1	CSRNP1
FOXM1	CSTF3
FOXM1	CTNNBIP1
FOXM1	CTPS1
FOXM1	CTSO
FOXM1	CUL2
FOXM1	CYB5A
FOXM1	CYB5D2
FOXM1	CYBRD1
FOXM1	CYCS
FOXM1	CYP20A1
FOXM1	CYP4V2
FOXM1	CYSLTR1
FOXM1	DALRD3
FOXM1	DARS2
FOXM1	DAZAP1
FOXM1	DBF4
FOXM1	DBF4B
FOXM1	DCAF8
FOXM1	DCUN1D5
FOXM1	DDAH1
FOXM1	DDIAS
FOXM1	DDN
FOXM1	DDX10
FOXM1	DDX11
FOXM1	DDX21
FOXM1	DDX23
FOXM1	DDX27
FOXM1	DDX39A
FOXM1	DDX47
FOXM1	DDX54
FOXM1	DDX55
FOXM1	DEK
FOXM1	DENND6B
FOXM1	DENR
FOXM1	DEPDC1
FOXM1	DEPDC1B
FOXM1	DHRS1
FOXM1	DHRS12
FOXM1	DHRS7B
FOXM1	DHX36
FOXM1	DHX37
FOXM1	DHX57
FOXM1	DIAPH3
FOXM1	DIP2B
FOXM1	DKC1
FOXM1	DLGAP5
FOXM1	DNA2
FOXM1	DNAAF5
FOXM1	DNAJB11
FOXM1	DNAJC10
FOXM1	DNAJC11
FOXM1	DNAJC14
FOXM1	DNAJC2
FOXM1	DNAJC28
FOXM1	DNAJC9
FOXM1	DNM1L
FOXM1	DNMT1
FOXM1	DNMT3A
FOXM1	DNMT3B
FOXM1	DPF1
FOXM1	DPYSL2
FOXM1	DRAM1
FOXM1	DROSHA
FOXM1	DSCC1
FOXM1	DSN1
FOXM1	DTL
FOXM1	DTYMK
FOXM1	DUSP1
FOXM1	DUSP14
FOXM1	DUSP22
FOXM1	DYNLRB2
FOXM1	E2F1
FOXM1	E2F2
FOXM1	E2F3
FOXM1	E2F7
FOXM1	E2F8
FOXM1	ECE2
FOXM1	ECHDC1
FOXM1	ECHDC2
FOXM1	ECT2
FOXM1	EED
FOXM1	EFCAB14
FOXM1	EFCAB6
FOXM1	EFTUD2
FOXM1	EHBP1
FOXM1	EID1
FOXM1	EIF2AK2
FOXM1	EIF2B1
FOXM1	EIF2S1
FOXM1	EIF2S2
FOXM1	EIF3B
FOXM1	EIF4A3
FOXM1	EIF4EBP1
FOXM1	EIF4EBP3
FOXM1	ELOVL6
FOXM1	EMC1
FOXM1	EMC3
FOXM1	EME1
FOXM1	ENOPH1
FOXM1	ENPP4
FOXM1	EPB41L4A
FOXM1	EPM2AIP1
FOXM1	EPT1
FOXM1	ERGIC2
FOXM1	ERLIN1
FOXM1	ESAM
FOXM1	ESCO2
FOXM1	ESPL1
FOXM1	EXO1
FOXM1	EXOSC2
FOXM1	EXOSC3
FOXM1	EZH2
FOXM1	FADS2
FOXM1	FAM111B
FOXM1	FAM114A2
FOXM1	FAM122A
FOXM1	FAM136A
FOXM1	FAM13B
FOXM1	FAM172A
FOXM1	FAM189B
FOXM1	FAM219B
FOXM1	FAM222A
FOXM1	FAM60A
FOXM1	FAM64A
FOXM1	FAM72A
FOXM1	FAM72B
FOXM1	FAM72D
FOXM1	FAM76A
FOXM1	FAM83D
FOXM1	FAM8A1
FOXM1	FANCA
FOXM1	FANCB
FOXM1	FANCC
FOXM1	FANCD2
FOXM1	FANCG
FOXM1	FANCI
FOXM1	FANCM
FOXM1	FARSB
FOXM1	FBP1
FOXM1	FBXL14
FOXM1	FBXL17
FOXM1	FBXL3
FOXM1	FBXL5
FOXM1	FBXO38
FOXM1	FBXO43
FOXM1	FBXO45
FOXM1	FBXO5
FOXM1	FBXO8
FOXM1	FBXW4
FOXM1	FEM1C
FOXM1	FEN1
FOXM1	FGFR1OP
FOXM1	FIGNL1
FOXM1	FIP1L1
FOXM1	FKBP4
FOXM1	FMO4
FOXM1	FOS
FOXM1	FOXK2
FOXM1	FSCN1
FOXM1	FUCA1
FOXM1	FUCA2
FOXM1	FXR1
FOXM1	FYCO1
FOXM1	G2E3
FOXM1	GABPB1
FOXM1	GANAB
FOXM1	GANC
FOXM1	GAPDH
FOXM1	GARS
FOXM1	GAS2L3
FOXM1	GATC
FOXM1	GCN1L1
FOXM1	GEMIN8
FOXM1	GEN1
FOXM1	GFM1
FOXM1	GGA2
FOXM1	GGH
FOXM1	GHDC
FOXM1	GHRL
FOXM1	GIN1
FOXM1	GINS1
FOXM1	GINS2
FOXM1	GINS3
FOXM1	GINS4
FOXM1	GLB1L3
FOXM1	GLDC
FOXM1	GLIPR1L2
FOXM1	GLTSCR2
FOXM1	GMNN
FOXM1	GMPS
FOXM1	GNPTG
FOXM1	GOLPH3L
FOXM1	GOLT1B
FOXM1	GPR108
FOXM1	GPR160
FOXM1	GPR19
FOXM1	GPSM2
FOXM1	GRAMD2
FOXM1	GSAP
FOXM1	GSG2
FOXM1	GSN
FOXM1	GTF2H3
FOXM1	GTF2IRD2
FOXM1	GTF2IRD2B
FOXM1	GTF3C2
FOXM1	GTF3C3
FOXM1	GTPBP4
FOXM1	GTSE1
FOXM1	H2AFX
FOXM1	H2AFZ
FOXM1	HABP2
FOXM1	HADH
FOXM1	HAGH
FOXM1	HAT1
FOXM1	HAUS6
FOXM1	HAUS8
FOXM1	HBP1
FOXM1	HCFC1
FOXM1	HDAC2
FOXM1	HDGF
FOXM1	HDHD2
FOXM1	HELLS
FOXM1	HELQ
FOXM1	HEMK1
FOXM1	HERPUD1
FOXM1	HILPDA
FOXM1	HIST1H1B
FOXM1	HIST1H1E
FOXM1	HIST1H2AH
FOXM1	HIST1H2BJ
FOXM1	HIST1H2BO
FOXM1	HIST1H3B
FOXM1	HJURP
FOXM1	HLA-DMA
FOXM1	HLA-DPA1
FOXM1	HLA-DRA
FOXM1	HLA-DRB1
FOXM1	HLTF
FOXM1	HMCES
FOXM1	HMGA1
FOXM1	HMGB2
FOXM1	HMGXB4
FOXM1	HMMR
FOXM1	HNF1B
FOXM1	HNMT
FOXM1	HNRNPA2B1
FOXM1	HNRNPD
FOXM1	HNRNPL
FOXM1	HNRNPM
FOXM1	HNRNPR
FOXM1	HPDL
FOXM1	HSD17B11
FOXM1	HSD17B4
FOXM1	HSD17B8
FOXM1	HSDL2
FOXM1	HSPA14
FOXM1	HSPD1
FOXM1	HSPE1
FOXM1	HYLS1
FOXM1	IARS
FOXM1	ICAM4
FOXM1	IDUA
FOXM1	IFRD1
FOXM1	IFT140
FOXM1	IFT57
FOXM1	IGF2BP3
FOXM1	IKZF5
FOXM1	IL6R
FOXM1	IMMT
FOXM1	INCENP
FOXM1	INHBE
FOXM1	INPP5B
FOXM1	INPP5K
FOXM1	INTS8
FOXM1	IPO4
FOXM1	IPO8
FOXM1	IPO9
FOXM1	IQGAP3
FOXM1	ISCU
FOXM1	ISY1
FOXM1	JAM2
FOXM1	KAT2B
FOXM1	KBTBD3
FOXM1	KCMF1
FOXM1	KCND2
FOXM1	KCTD18
FOXM1	KDM1A
FOXM1	KHSRP
FOXM1	KIAA0101
FOXM1	KIAA0141
FOXM1	KIAA0319L
FOXM1	KIAA0430
FOXM1	KIAA1191
FOXM1	KIAA1328
FOXM1	KIAA1524
FOXM1	KIF11
FOXM1	KIF14
FOXM1	KIF15
FOXM1	KIF18A
FOXM1	KIF18B
FOXM1	KIF20A
FOXM1	KIF20B
FOXM1	KIF23
FOXM1	KIF24
FOXM1	KIF2C
FOXM1	KIF4A
FOXM1	KIFC1
FOXM1	KIZ
FOXM1	KLC2
FOXM1	KLC4
FOXM1	KLHDC2
FOXM1	KLHDC7A
FOXM1	KLHDC8B
FOXM1	KLHL20
FOXM1	KLHL5
FOXM1	KNOP1
FOXM1	KNSTRN
FOXM1	KNTC1
FOXM1	KPNA1
FOXM1	KPNA2
FOXM1	KPNA4
FOXM1	KPNB1
FOXM1	KRR1
FOXM1	LAPTM4A
FOXM1	LARP4
FOXM1	LBR
FOXM1	LCLAT1
FOXM1	LDLRAD4
FOXM1	LETM1
FOXM1	LHX2
FOXM1	LIG1
FOXM1	LIG3
FOXM1	LIMD1
FOXM1	LIN54
FOXM1	LIN9
FOXM1	LLPH
FOXM1	LMBRD1
FOXM1	LMNB1
FOXM1	LMNB2
FOXM1	LNX2
FOXM1	LRFN4
FOXM1	LRPPRC
FOXM1	LRR1
FOXM1	LRRC27
FOXM1	LRRC48
FOXM1	LRRC59
FOXM1	LRWD1
FOXM1	LSG1
FOXM1	LSM12
FOXM1	LSM8
FOXM1	LTA4H
FOXM1	LTBP2
FOXM1	LTV1
FOXM1	LY86
FOXM1	LZTFL1
FOXM1	MACROD2
FOXM1	MAD2L1
FOXM1	MAGOHB
FOXM1	MAP6D1
FOXM1	MAPK6
FOXM1	MAPKAPK5
FOXM1	MARS
FOXM1	MASTL
FOXM1	MB21D1
FOXM1	MBIP
FOXM1	MBLAC2
FOXM1	MBNL2
FOXM1	MCEE
FOXM1	MCM10
FOXM1	MCM2
FOXM1	MCM3
FOXM1	MCM4
FOXM1	MCM5
FOXM1	MCM6
FOXM1	MCM7
FOXM1	MCM8
FOXM1	MDC1
FOXM1	MED11
FOXM1	MEF2C
FOXM1	MELK
FOXM1	MEOX1
FOXM1	MEST
FOXM1	METTL2B
FOXM1	METTL7A
FOXM1	METTL8
FOXM1	MFI2
FOXM1	MFN1
FOXM1	MFSD2A
FOXM1	MGME1
FOXM1	MGP
FOXM1	MGRN1
FOXM1	MIS18A
FOXM1	MKI67
FOXM1	MLF2
FOXM1	MLLT11
FOXM1	MMD
FOXM1	MMS22L
FOXM1	MND1
FOXM1	MOAP1
FOXM1	MPHOSPH9
FOXM1	MPP6
FOXM1	MRPL11
FOXM1	MRPL12
FOXM1	MRPL3
FOXM1	MRPL37
FOXM1	MRPL42
FOXM1	MRPL47
FOXM1	MRPL51
FOXM1	MRPS17
FOXM1	MRPS30
FOXM1	MRPS35
FOXM1	MSH2
FOXM1	MSH6
FOXM1	MSRA
FOXM1	MTA2
FOXM1	MTBP
FOXM1	MTFR1L
FOXM1	MTFR2
FOXM1	MTHFD1
FOXM1	MTHFD2
FOXM1	MTIF2
FOXM1	MTL5
FOXM1	MTPAP
FOXM1	MUC1
FOXM1	MVP
FOXM1	MYBL1
FOXM1	MYL6B
FOXM1	MYLIP
FOXM1	MYO19
FOXM1	MZT1
FOXM1	N4BP2L1
FOXM1	N4BP2L2
FOXM1	N6AMT1
FOXM1	NAA15
FOXM1	NAA25
FOXM1	NAA50
FOXM1	NABP2
FOXM1	NAMPT
FOXM1	NAPSA
FOXM1	NASP
FOXM1	NCALD
FOXM1	NCAPD2
FOXM1	NCAPD3
FOXM1	NCAPG
FOXM1	NCAPG2
FOXM1	NCAPH
FOXM1	NCBP1
FOXM1	NCL
FOXM1	NDC1
FOXM1	NDC80
FOXM1	NDUFA9
FOXM1	NDUFAF1
FOXM1	NEDD1
FOXM1	NEDD9
FOXM1	NEIL3
FOXM1	NEK2
FOXM1	NETO2
FOXM1	NFXL1
FOXM1	NICN1
FOXM1	NIPAL3
FOXM1	NKIRAS1
FOXM1	NKIRAS2
FOXM1	NLN
FOXM1	NME1
FOXM1	NOC4L
FOXM1	NOD1
FOXM1	NOL10
FOXM1	NOL11
FOXM1	NOLC1
FOXM1	NOM1
FOXM1	NOP2
FOXM1	NOP56
FOXM1	NOP58
FOXM1	NPR1
FOXM1	NRAS
FOXM1	NRD1
FOXM1	NSUN2
FOXM1	NT5C3A
FOXM1	NUBP1
FOXM1	NUDCD1
FOXM1	NUDT1
FOXM1	NUDT19
FOXM1	NUF2
FOXM1	NUP107
FOXM1	NUP153
FOXM1	NUP155
FOXM1	NUP205
FOXM1	NUP210
FOXM1	NUP37
FOXM1	NUP62
FOXM1	NUP85
FOXM1	NUP93
FOXM1	NUSAP1
FOXM1	NWD1
FOXM1	OAS3
FOXM1	OBFC1
FOXM1	OIP5
FOXM1	OLA1
FOXM1	OPA1
FOXM1	ORC1
FOXM1	ORC6
FOXM1	ORMDL3
FOXM1	OSCP1
FOXM1	P2RY12
FOXM1	P4HTM
FOXM1	PA2G4
FOXM1	PAICS
FOXM1	PAK1IP1
FOXM1	PAM
FOXM1	PARM1
FOXM1	PARP2
FOXM1	PARP3
FOXM1	PARPBP
FOXM1	PATL1
FOXM1	PAXIP1
FOXM1	PBK
FOXM1	PBXIP1
FOXM1	PCBD2
FOXM1	PCCA
FOXM1	PCNA
FOXM1	PCNXL3
FOXM1	PDAP1
FOXM1	PDCD11
FOXM1	PDIA4
FOXM1	PDK2
FOXM1	PDSS1
FOXM1	PEX11B
FOXM1	PFKP
FOXM1	PGAM1
FOXM1	PGAM5
FOXM1	PGAP3
FOXM1	PHF11
FOXM1	PHF19
FOXM1	PHKB
FOXM1	PIF1
FOXM1	PIGW
FOXM1	PIGX
FOXM1	PIK3IP1
FOXM1	PIK3R1
FOXM1	PINK1
FOXM1	PJA2
FOXM1	PLK1
FOXM1	PLK4
FOXM1	PLLP
FOXM1	PLOD2
FOXM1	PLOD3
FOXM1	PLXNA2
