TransFactor	Target
E2F3	TRIM39
E2F3	XPO5
E2F3	ZBTB12
E2F3	ZBTB9
E2F3	ZNF184
E2F4	ACD
E2F4	ATP6V0D1
E2F4	C16orf70
E2F4	CENPT
E2F4	CIRH1A
E2F4	DDX19A
E2F4	DDX28
E2F4	DUS2
E2F4	EDC4
E2F4	EMC8
E2F4	ESRP2
E2F4	GFOD2
E2F4	NAE1
E2F4	NFATC3
E2F4	NIP7
E2F4	NUTF2
E2F4	PDP2
E2F4	PRMT7
E2F4	PSKH1
E2F4	SLC7A6OS
E2F4	THAP11
E2F4	VAC14
E2F4	VPS4A
E2F4	ZC3H18
E2F4	ZNRF1
E2F6	ACP1
E2F6	AGBL5
E2F6	ASB3
E2F6	C2orf44
E2F6	CENPO
E2F6	CPSF3
E2F6	DDX1
E2F6	DHX57
E2F6	DNMT3A
E2F6	DPYSL5
E2F6	EFR3B
E2F6	GPN1
E2F6	HNRNPLL
E2F6	MSH2
E2F6	NOL10
E2F6	ODC1
E2F6	PDIA6
E2F6	PREB
E2F6	PUM2
E2F6	RAB10
E2F6	RDH14
E2F6	RNASEH1
E2F6	SPAST
E2F6	SRSF7
E2F6	SUPT7L
E2F6	TAF1B
E2F6	TSSC1
E2F6	UBXN2A
E2F6	YWHAQ
E2F7	ATAD5
E2F7	AURKA
E2F7	BRCA2
E2F7	C17orf53
E2F7	CCNE2
E2F7	CDC25A
E2F7	CDC45
E2F7	CDC7
E2F7	CDK1
E2F7	CENPA
E2F7	CENPK
E2F7	CEP85
E2F7	CLSPN
E2F7	CNTLN
E2F7	COCH
E2F7	DONSON
E2F7	E2F1
E2F7	E2F8
E2F7	EXO1
E2F7	EZH2
E2F7	FAM72A
E2F7	FAM72B
E2F7	FAM72D
E2F7	FANCC
E2F7	FBXO5
E2F7	KIAA1524
E2F7	KIF11
E2F7	KIF15
E2F7	KNTC1
E2F7	MCM2
E2F7	MCM4
E2F7	MCM7
E2F7	MELK
E2F7	MYBL2
E2F7	ORC1
E2F7	PARPBP
E2F7	RAD51AP1
E2F7	RBL1
E2F7	RRM1
E2F7	RRM2
E2F7	SCML2
E2F7	SGOL1
E2F7	SKA3
E2F7	SMC4
E2F7	SRSF1
E2F7	TCF19
E2F7	TMEM194A
E2F7	TMPO
E2F7	TRA2B
E2F7	UHRF1
E2F7	ZNF367
E2F8	CCNF
E2F8	CDC25A
E2F8	CDC45
E2F8	CDC6
E2F8	CHAF1A
E2F8	ESCO2
E2F8	EZH2
E2F8	FBXO5
E2F8	HMGB2
E2F8	KIFC1
E2F8	MCM4
E2F8	MYBL2
E2F8	POLA2
E2F8	RAD51
E2F8	SGOL1
E2F8	SKA3
E2F8	UHRF1
E4F1	ATP6V0C
E4F1	FLYWCH1
E4F1	GLYR1
E4F1	RAB11FIP3
E4F1	RHOT2
E4F1	TBL3
E4F1	TRAP1
E4F1	ZNF598
EGR1	ATF3
EGR1	BTG2
EGR1	CSRNP1
EGR1	DUSP1
EGR1	DUSP5
EGR1	EGR2
EGR1	EGR3
EGR1	FOS
EGR1	FOSB
EGR1	GADD45B
EGR1	HBEGF
EGR1	IER2
EGR1	JUN
EGR1	JUNB
EGR1	KLF6
EGR1	NFKBIZ
EGR1	NR4A1
EGR1	PPP1R15A
EGR1	SOCS3
EGR1	ZFP36
EGR2	ATF3
EGR2	DUSP1
EGR2	EGR1
EGR2	GADD45B
EGR2	HBEGF
EGR2	JUNB
EGR2	KLF2
EGR2	KLF6
EGR2	NR4A1
EGR2	THBS1
EGR3	ATF3
EGR3	DUSP1
EGR3	EGR1
EGR3	EGR2
EGR3	JUN
EGR3	JUNB
EGR3	KLF2
EGR3	RHOB
EGR4	ATF3
EGR4	EGR3
EGR4	NR4A1
EHF	HTR3A
EHF	PLEKHS1
ELF1	AKAP11
ELF1	COG3
ELF1	COG6
ELF1	FNDC3A
ELF1	GPALPP1
ELF1	ITM2B
ELF1	LNX2
ELF1	LRCH1
ELF1	N4BP2L2
ELF1	NHLRC3
ELF1	PARP4
ELF1	PROSER1
ELF1	UBL3
ELF1	UFM1
ELF1	UTP14C
ELF1	VWA8
ELF1	WBP4
ELF2	LRBA
ELF2	MAP9
ELF2	USP38
ELF3	ACSL5
ELF3	APOL6
ELF3	ARRDC2
ELF3	CARD9
ELF3	IRF1
ELF3	PDZK1IP1
ELF3	PLEKHS1
ELF3	POU2F3
ELF3	PSMB10
ELF3	SBNO2
ELF3	SLC37A1
ELF3	TC2N
ELF3	TJP3
ELK1	ARAF
ELK1	CCDC120
ELK1	CDK16
ELK1	KRBOX4
ELK1	MBTPS2
ELK1	RP2
