TransFactor	Target
ATF2	NME2
ATF2	NMRAL1
ATF2	NOC4L
ATF2	NOL12
ATF2	NOP9
ATF2	NOSIP
ATF2	NPAT
ATF2	NR2C2
ATF2	NSMCE1
ATF2	NSUN5
ATF2	NT5C
ATF2	NUBP2
ATF2	NUP153
ATF2	NUP160
ATF2	OAZ1
ATF2	ORC2
ATF2	OSBP
ATF2	OSBPL8
ATF2	OXLD1
ATF2	OXR1
ATF2	PACSIN2
ATF2	PAFAH1B2
ATF2	PAM16
ATF2	PAPOLA
ATF2	PAQR3
ATF2	PATL1
ATF2	PCGF1
ATF2	PCNXL4
ATF2	PDE3A
ATF2	PDP2
ATF2	PDZD8
ATF2	PEX16
ATF2	PEX26
ATF2	PFDN5
ATF2	PGLS
ATF2	PHKG2
ATF2	PHPT1
ATF2	PIKFYVE
ATF2	PIP5K1A
ATF2	PJA2
ATF2	PLEKHM3
ATF2	PLXNC1
ATF2	POLK
ATF2	POLR2B
ATF2	POLR2F
ATF2	POLR2H
ATF2	POLR2I
ATF2	POLR3A
ATF2	POMK
ATF2	POMP
ATF2	POP4
ATF2	POP5
ATF2	POP7
ATF2	POU2F1
ATF2	PPCDC
ATF2	PPIA
ATF2	PPIH
ATF2	PPP2R5E
ATF2	PPP4C
ATF2	PPP4R2
ATF2	PPTC7
ATF2	PQBP1
ATF2	PRADC1
ATF2	PRDM10
ATF2	PRELID1
ATF2	PRKDC
ATF2	PRKRIP1
ATF2	PROB1
ATF2	PROSER3
ATF2	PRPF31
ATF2	PRPF40A
ATF2	PRR11
ATF2	PRR14L
ATF2	PSMA4
ATF2	PSMB1
ATF2	PSMB3
ATF2	PSMB4
ATF2	PSMB6
ATF2	PSMB7
ATF2	PSMC1
ATF2	PSMC3
ATF2	PSMC5
ATF2	PSMD13
ATF2	PSMD4
ATF2	PSMD9
ATF2	PSME2
ATF2	PSMG3
ATF2	PTPN11
ATF2	PTPRG
ATF2	PUM1
ATF2	PUS7L
ATF2	R3HDM1
ATF2	RAB3GAP1
ATF2	RAB3GAP2
ATF2	RAD23A
ATF2	RAI1
ATF2	RALGAPB
ATF2	RANBP2
ATF2	RAPGEF6
ATF2	RASA1
ATF2	RASA2
ATF2	RASEF
ATF2	RASSF3
ATF2	RBBP4
ATF2	RBBP5
ATF2	RBFOX2
ATF2	RBL1
ATF2	RBL2
ATF2	RBM12
ATF2	RBM12B
ATF2	RBM42
ATF2	RBM43
ATF2	RBX1
ATF2	RC3H2
ATF2	RCAN3
ATF2	REL
ATF2	REST
ATF2	REV3L
ATF2	RFXANK
ATF2	RHBDD1
ATF2	RHOG
ATF2	RIF1
ATF2	RLF
ATF2	RNASEH2C
ATF2	RNASEK
ATF2	RNF111
ATF2	RNF115
ATF2	RNF168
ATF2	RNF169
ATF2	RNF41
ATF2	RNMT
ATF2	ROMO1
ATF2	RP9
ATF2	RPL11
ATF2	RPL12
ATF2	RPL13
ATF2	RPL18
ATF2	RPL19
ATF2	RPL22L1
ATF2	RPL23A
ATF2	RPL24
ATF2	RPL27A
ATF2	RPL28
ATF2	RPL29
ATF2	RPL32
ATF2	RPL34
ATF2	RPL35
ATF2	RPL35A
ATF2	RPL36
ATF2	RPL36AL
ATF2	RPL37
ATF2	RPL38
ATF2	RPL39
ATF2	RPL41
ATF2	RPLP1
ATF2	RPLP2
ATF2	RPP21
ATF2	RPS11
ATF2	RPS14
ATF2	RPS15
ATF2	RPS15A
ATF2	RPS19
ATF2	RPS19BP1
ATF2	RPS2
ATF2	RPS20
ATF2	RPS21
ATF2	RPS29
ATF2	RPS7
ATF2	RPS8
ATF2	RPS9
ATF2	RQCD1
ATF2	RRAGC
ATF2	RREB1
ATF2	RRP1
ATF2	RSF1
ATF2	RSPRY1
ATF2	SAMD4B
ATF2	SARNP
ATF2	SART1
ATF2	SCAF11
ATF2	SCAF8
ATF2	SCNM1
ATF2	SCYL2
ATF2	SDE2
ATF2	SDHAF2
ATF2	SEC23A
ATF2	SEC23IP
ATF2	SEC24A
ATF2	SEC24B
ATF2	SEC24D
ATF2	SEC61B
ATF2	SECISBP2L
ATF2	SEPW1
ATF2	SERF2
ATF2	SERINC1
ATF2	SERINC3
ATF2	SERINC5
ATF2	SETD7
ATF2	SF3A1
ATF2	SF3B1
ATF2	SF3B5
ATF2	SH3BGRL3
ATF2	SHARPIN
ATF2	SHFM1
ATF2	SHPRH
ATF2	SIRT1
ATF2	SIRT6
ATF2	SIVA1
ATF2	SLC25A40
ATF2	SLC30A6
ATF2	SLC35A3
ATF2	SLC35F5
ATF2	SLC38A7
ATF2	SLC7A6OS
ATF2	SLIRP
ATF2	SMARCA5
ATF2	SMARCAD1
ATF2	SMC2
ATF2	SMC3
ATF2	SMCR8
ATF2	SMDT1
ATF2	SMEK2
ATF2	SMG1
ATF2	SNF8
ATF2	SNRNP200
ATF2	SNRNP35
ATF2	SNRPA
ATF2	SNRPD1
ATF2	SNRPD2
ATF2	SNRPD3
ATF2	SNRPF
ATF2	SNX12
ATF2	SOCS7
ATF2	SOD1
ATF2	SON
ATF2	SOS1
ATF2	SP2
ATF2	SP3
ATF2	SP4
ATF2	SPIN1
ATF2	SPRED2
ATF2	SPSB3
ATF2	SPTY2D1
ATF2	SRA1
ATF2	SRRM2
ATF2	SS18L2
ATF2	SSBP1
ATF2	SSNA1
ATF2	SSSCA1
ATF2	STAG1
ATF2	STAM2
ATF2	STRN
ATF2	STT3B
ATF2	STUB1
ATF2	STX8
ATF2	SWI5
ATF2	SYNGAP1
ATF2	SYNJ2
ATF2	TAF1
ATF2	TAF13
ATF2	TAF2
ATF2	TAOK1
ATF2	TBL3
ATF2	TCAF1
ATF2	TCEB1
ATF2	TCEB2
ATF2	TCF12
ATF2	TEAD1
ATF2	TECPR1
ATF2	TEN1
ATF2	THAP3
ATF2	THAP7
ATF2	TIMM10
ATF2	TIMM17B
ATF2	TLK1
ATF2	TM9SF2
ATF2	TMA7
ATF2	TMED4
ATF2	TMEM11
ATF2	TMEM131
ATF2	TMEM184C
ATF2	TMEM185B
ATF2	TMEM203
