TransFactor	Target
ATF1	NARS2
ATF1	NDOR1
ATF1	NDUFA7
ATF1	NDUFAF3
ATF1	NDUFB5
ATF1	NDUFS5
ATF1	NDUFS7
ATF1	NECAP1
ATF1	NEDD1
ATF1	NEK2
ATF1	NEK4
ATF1	NEK7
ATF1	NF1
ATF1	NHLRC3
ATF1	NINJ1
ATF1	NIPA2
ATF1	NMD3
ATF1	NME4
ATF1	NNT
ATF1	NPAT
ATF1	NR1D2
ATF1	NR1H2
ATF1	NRAS
ATF1	NRBF2
ATF1	NSMCE1
ATF1	NUBP2
ATF1	NUCKS1
ATF1	NUDCD1
ATF1	NUDCD2
ATF1	NUFIP1
ATF1	NUFIP2
ATF1	NUP107
ATF1	NUP133
ATF1	NUP153
ATF1	NUP155
ATF1	NUP35
ATF1	NUS1
ATF1	ORC4
ATF1	ORMDL2
ATF1	OSBP
ATF1	OSBPL8
ATF1	OTUD6B
ATF1	OXSR1
ATF1	P4HTM
ATF1	PAF1
ATF1	PAPOLA
ATF1	PAQR3
ATF1	PARPBP
ATF1	PBK
ATF1	PCNP
ATF1	PCNXL4
ATF1	PDCD10
ATF1	PEMT
ATF1	PEX1
ATF1	PEX11G
ATF1	PFDN2
ATF1	PHF20
ATF1	PHF20L1
ATF1	PHF6
ATF1	PICALM
ATF1	PICK1
ATF1	PIGA
ATF1	PIK3CA
ATF1	PIK3R4
ATF1	PJA2
ATF1	PKN2
ATF1	PLAA
ATF1	PLK4
ATF1	PNKP
ATF1	PNPLA8
ATF1	PNRC1
ATF1	POLA1
ATF1	POLK
ATF1	POLR2B
ATF1	POLR2M
ATF1	POP5
ATF1	POT1
ATF1	PPHLN1
ATF1	PPIG
ATF1	PPIL4
ATF1	PPIP5K2
ATF1	PPM1A
ATF1	PPM1B
ATF1	PPM1D
ATF1	PPP1CB
ATF1	PPP1R15B
ATF1	PPP1R35
ATF1	PPP2R5C
ATF1	PPP4C
ATF1	PQBP1
ATF1	PRDM10
ATF1	PRDX5
ATF1	PREPL
ATF1	PRIM1
ATF1	PRKAR1A
ATF1	PRKCZ
ATF1	PRMT3
ATF1	PROSER1
ATF1	PRPF38A
ATF1	PRPF40A
ATF1	PRPF4B
ATF1	PRR11
ATF1	PRRC2C
ATF1	PSMB3
ATF1	PSMD10
ATF1	PSMG3
ATF1	PTGES3
ATF1	PTOV1
ATF1	PTP4A1
ATF1	PTPN11
ATF1	PTRH1
ATF1	PURB
ATF1	PUS7L
ATF1	PWWP2A
ATF1	PWWP2B
ATF1	QRICH1
ATF1	QSER1
ATF1	QTRTD1
ATF1	RAB11B
ATF1	RAB1A
ATF1	RAB21
ATF1	RAB40C
ATF1	RAB4B
ATF1	RAB6A
ATF1	RAB8B
ATF1	RABAC1
ATF1	RABGGTA
ATF1	RABL3
ATF1	RACGAP1
ATF1	RAD18
ATF1	RANBP2
ATF1	RAPGEF6
ATF1	RB1
ATF1	RB1CC1
ATF1	RBBP4
ATF1	RBBP5
ATF1	RBM12
ATF1	RBM18
ATF1	RBM22
ATF1	RBM42
ATF1	RBM7
ATF1	RBMXL1
ATF1	RECQL
ATF1	RER1
ATF1	RFC1
ATF1	RFC3
ATF1	RHBDD2
ATF1	RHPN1
ATF1	RICTOR
ATF1	RING1
ATF1	RIOK1
ATF1	RLF
ATF1	RLIM
ATF1	RNASEH2C
ATF1	RNF138
ATF1	RNF168
ATF1	RNF38
ATF1	RNGTT
ATF1	RNMT
ATF1	ROMO1
ATF1	RPL18
ATF1	RPL28
ATF1	RPL7L1
ATF1	RPLP1
ATF1	RPLP2
ATF1	RPP14
ATF1	RPRD1A
ATF1	RPRD1B
ATF1	RPS11
ATF1	RPS2
ATF1	RPS28
ATF1	RPS6KA3
ATF1	RPS9
ATF1	RPUSD2
ATF1	RRM1
ATF1	RRN3
ATF1	RRP1B
