TransFactor	Target
ATF1	GOLIM4
ATF1	GOLPH3
ATF1	GOLT1B
ATF1	GPALPP1
ATF1	GPBP1
ATF1	GPBP1L1
ATF1	GPCPD1
ATF1	GPX4
ATF1	GSK3A
ATF1	GSTCD
ATF1	GTF2H1
ATF1	GTF2H3
ATF1	GTF3C1
ATF1	GTPBP10
ATF1	GYS1
ATF1	HABP4
ATF1	HAT1
ATF1	HAUS6
ATF1	HDAC6
ATF1	HLTF
ATF1	HMGB1
ATF1	HMGN1
ATF1	HMMR
ATF1	HOOK3
ATF1	HSPA13
ATF1	HTATSF1
ATF1	ICE1
ATF1	ICE2
ATF1	IDH3G
ATF1	IFT20
ATF1	IFT57
ATF1	IFT74
ATF1	IFT80
ATF1	ILVBL
ATF1	ING3
ATF1	INIP
ATF1	INTS5
ATF1	IPO11
ATF1	IPO7
ATF1	IRAK4
ATF1	IRF2BP1
ATF1	ITCH
ATF1	ITGAV
ATF1	KBTBD3
ATF1	KDM5A
ATF1	KDM6A
ATF1	KIAA0586
ATF1	KIAA1143
ATF1	KIAA2026
ATF1	KIF15
ATF1	KIF18A
ATF1	KIF20B
ATF1	KLHL28
ATF1	KLHL5
ATF1	KMT2E
ATF1	KNTC1
ATF1	KPNA4
ATF1	LARP7
ATF1	LCLAT1
ATF1	LCORL
ATF1	LEMD3
ATF1	LIG4
ATF1	LIMS1
ATF1	LIN37
ATF1	LIN54
ATF1	LIN7C
ATF1	LMBRD2
ATF1	LMF2
ATF1	LONP1
ATF1	LPP
ATF1	LRIF1
ATF1	LRRC40
ATF1	LRSAM1
ATF1	LTN1
ATF1	LTV1
ATF1	LYRM7
ATF1	LYSMD3
ATF1	MAP3K10
ATF1	MAP3K11
ATF1	MAP3K6
ATF1	MAP3K7
ATF1	MAPK6
ATF1	MARCH7
ATF1	MARK4
ATF1	MAST2
ATF1	MBNL2
ATF1	MDM4
ATF1	MECR
ATF1	MED30
ATF1	MED7
ATF1	METTL14
ATF1	METTL15
ATF1	METTL25
ATF1	METTL4
ATF1	MGRN1
ATF1	MIEF2
ATF1	MIS12
ATF1	MOB1B
ATF1	MON2
ATF1	MOSPD3
