TransFactor	Target
AR	SDR39U1
AR	SEC13
AR	SEC22B
AR	SERINC3
AR	SETD1B
AR	SETD5
AR	SFXN4
AR	SGMS2
AR	SH3D19
AR	SH3GLB2
AR	SHROOM3
AR	SIK2
AR	SIRT3
AR	SIVA1
AR	SLAIN2
AR	SLC10A6
AR	SLC11A1
AR	SLC11A2
AR	SLC18A2
AR	SLC25A4
AR	SLC31A1
AR	SLC35E1
AR	SLC35E2
AR	SLC9A2
AR	SLFN5
AR	SMAD2
AR	SMARCAD1
AR	SMARCD3
AR	SMIM1
AR	SMTN
AR	SNRNP48
AR	SNRNP70
AR	SNTB2
AR	SOCS5
AR	SOX18
AR	SOX5
AR	SPIN4
AR	SREK1
AR	ST20
AR	ST6GALNAC6
AR	STIM1
AR	STRADA
AR	STT3B
AR	STX8
AR	STXBP3
AR	SUDS3
AR	SULT1C4
AR	SUV39H1
AR	SWAP70
AR	SYCE2
AR	TACC1
AR	TADA2B
AR	TAF3
AR	TAZ
AR	TBC1D16
AR	TBC1D24
AR	TBC1D9B
AR	TBCB
AR	TCP11L2
AR	TEKT5
AR	TEN1
AR	TESK1
AR	TET3
AR	THAP4
AR	THOC1
AR	TIMELESS
AR	TIMMDC1
AR	TLK1
AR	TMEM150A
AR	TMEM161B
AR	TMEM186
AR	TMEM38B
AR	TMPO
AR	TMSB10
AR	TNFRSF1A
AR	TNFRSF4
AR	TNFRSF6B
AR	TNFSF15
AR	TNIP1
AR	TNKS
AR	TNPO3
AR	TP53I13
AR	TPRG1L
AR	TRAPPC11
AR	TRAPPC5
AR	TRIM14
AR	TRIQK
AR	TRRAP
AR	TSFM
AR	TTC1
AR	TTC21A
AR	TTC26
AR	TTC33
AR	TTF2
AR	TTPAL
AR	TTYH2
AR	TUBA8
AR	TUBGCP2
AR	TUFM
AR	UBAP1L
AR	UBE2V1
AR	UBE3C
AR	UBXN1
AR	UBXN11
AR	UFC1
AR	UQCC3
AR	USP25
AR	USP53
AR	VCX3A
AR	VIMP
AR	VPS13B
AR	VPS18
AR	VRK2
AR	WDR13
AR	WDR25
AR	WDR3
AR	WDR92
AR	XPNPEP3
AR	XPR1
AR	XRCC2
AR	YIPF5
AR	YPEL3
AR	ZBTB20
AR	ZC3H15
AR	ZCCHC14
AR	ZMAT3
AR	ZMYND11
AR	ZMYND8
AR	ZNF146
AR	ZNF17
AR	ZNF205
AR	ZNF234
AR	ZNF236
AR	ZNF286A
AR	ZNF304
AR	ZNF354C
AR	ZNF358
AR	ZNF397
AR	ZNF407
AR	ZNF436
AR	ZNF471
AR	ZNF497
AR	ZNF510
AR	ZNF569
AR	ZNF592
AR	ZNF624
AR	ZNF644
AR	ZNF816
AR	ZNF841
AR	ZNFX1
AR	ZNHIT1
AR	ZNHIT2
AR	ZSWIM8
ARID3A	ADCY6
ARID3A	AGO2
ARID3A	C22orf39
ARID3A	CALM2
ARID3A	CLPB
ARID3A	EZH2
ARID3A	GATAD2A
ARID3A	GNA12
ARID3A	IRF2BPL
ARID3A	MORF4L1
ARID3A	NHSL1
ARID3A	PHF8
ARID3A	PLEKHA8
ARID3A	SLC26A1
ARID3A	TNRC18
ARID3A	WWP1
ARID5B	AAK1
ARID5B	ABI1
ARID5B	ACADM
ARID5B	ACADS
ARID5B	ACBD4
ARID5B	ACOT8
ARID5B	ACVR1
ARID5B	AHCYL1
ARID5B	AHSA1
ARID5B	AKAP8L
ARID5B	ANKRD40
ARID5B	ANO6
ARID5B	AP1G1
ARID5B	AP2S1
ARID5B	AP5M1
ARID5B	ARL3
ARID5B	ARMC1
ARID5B	ARNT2
ARID5B	ASAP1
ARID5B	ATM
ARID5B	ATP10D
ARID5B	B3GALT1
ARID5B	BBX
ARID5B	BIRC2
ARID5B	BLOC1S6
ARID5B	C2CD3
ARID5B	C6orf89
ARID5B	CARD8
ARID5B	CCDC124
ARID5B	CCDC153
ARID5B	CCDC85B
ARID5B	CDK4
ARID5B	CDK8
ARID5B	CECR5
ARID5B	CFLAR
ARID5B	CHD1
ARID5B	CHKB
ARID5B	CLDND1
ARID5B	CLPX
ARID5B	CNPY3
ARID5B	CNTN1
ARID5B	CNTN3
ARID5B	COA5
ARID5B	CPEB3
ARID5B	CRKL
ARID5B	CSGALNACT2
ARID5B	CUL2
ARID5B	DAAM2
ARID5B	DCTN4
ARID5B	DDX46
ARID5B	DHRS4
ARID5B	DHRS4L2
ARID5B	DHX15
ARID5B	DIABLO
ARID5B	DNAJB9
ARID5B	DOCK9
ARID5B	DYRK1A
ARID5B	EBNA1BP2
ARID5B	ECT2
ARID5B	EHBP1
ARID5B	EID2
ARID5B	EIF2AK3
ARID5B	EIF3D
ARID5B	ENOX2
ARID5B	ENTPD7
ARID5B	ESYT2
ARID5B	EVL
ARID5B	EXD2
ARID5B	EXOC5
ARID5B	FAM13A
ARID5B	FAM13C
ARID5B	FAM169A
ARID5B	FAM175A
ARID5B	FAM178A
ARID5B	FANCM
ARID5B	FBXO30
ARID5B	FBXO48
ARID5B	FGFBP3
ARID5B	FNDC3A
ARID5B	FOXH1
ARID5B	FOXN3
ARID5B	FPGT
ARID5B	FRS2
ARID5B	FTL
ARID5B	GCHFR
ARID5B	GFPT1
ARID5B	GNL1
ARID5B	GOLGA5
ARID5B	GOLT1B
ARID5B	GOPC
ARID5B	GPATCH2L
ARID5B	GPD2
ARID5B	GPHN
ARID5B	GPR174
ARID5B	GPR176
ARID5B	GRHL2
ARID5B	GRK6
ARID5B	GSPT1
ARID5B	HEATR5A
ARID5B	HINFP
ARID5B	HIP1R
ARID5B	HN1
ARID5B	HSCB
ARID5B	HSD17B10
ARID5B	IBTK
ARID5B	IFI27L1
ARID5B	IL11RA
ARID5B	IMPDH1
ARID5B	INO80E
ARID5B	INPP4A
ARID5B	IPO5
ARID5B	ISOC2
ARID5B	ITSN2
ARID5B	KCNN3
ARID5B	KIAA1524
ARID5B	KIF3A
ARID5B	KIFAP3
ARID5B	LBHD1
ARID5B	LEMD3
ARID5B	LIMA1
ARID5B	LIMS1
ARID5B	LNX2
