TransFactor	Target
ATF2	C1orf35
ATF2	C1orf50
ATF2	C2orf69
ATF2	C5orf24
ATF2	C5orf42
ATF2	C5orf45
ATF2	C6orf1
ATF2	C6orf203
ATF2	C6orf226
ATF2	C7orf55
ATF2	C8G
ATF2	C8orf37
ATF2	C9orf16
ATF2	C9orf41
ATF2	CAMSAP2
ATF2	CAND1
ATF2	CANX
ATF2	CAPN10
ATF2	CAPRIN1
ATF2	CASC5
ATF2	CASP8AP2
ATF2	CBLL1
ATF2	CCDC101
ATF2	CCDC107
ATF2	CCDC12
ATF2	CCDC124
ATF2	CCDC130
ATF2	CCDC132
ATF2	CCDC137
ATF2	CCDC159
ATF2	CCDC186
ATF2	CCDC24
ATF2	CCDC47
ATF2	CCDC61
ATF2	CCDC84
ATF2	CCDC85B
ATF2	CCDC94
ATF2	CCNI
ATF2	CCNT1
ATF2	CCP110
ATF2	CCPG1
ATF2	CCS
ATF2	CDC37
ATF2	CDC5L
ATF2	CDC73
ATF2	CDK10
ATF2	CDK12
ATF2	CDK13
ATF2	CDK5RAP3
ATF2	CDKL5
ATF2	CDKN2AIP
ATF2	CDPF1
ATF2	CEMP1
ATF2	CENPT
ATF2	CEP170
ATF2	CEP350
ATF2	CEP85L
ATF2	CEP97
ATF2	CERS6
ATF2	CFAP97
ATF2	CHAMP1
ATF2	CHCHD5
ATF2	CHD8
ATF2	CHD9
ATF2	CHM
ATF2	CHMP2A
ATF2	CIRBP
ATF2	CISD3
ATF2	CKAP2
ATF2	CLASP1
ATF2	CLASRP
ATF2	CLOCK
ATF2	CLPP
ATF2	CLSPN
ATF2	CLTC
ATF2	CLVS1
ATF2	CMTM1
ATF2	CNOT1
ATF2	CNPY3
ATF2	COG5
ATF2	COMMD2
ATF2	COMMD4
ATF2	COPB1
ATF2	COPB2
ATF2	COPE
ATF2	COQ4
ATF2	COX4I1
ATF2	COX5A
ATF2	COX5B
ATF2	COX6A1
ATF2	COX6C
ATF2	COX7B
ATF2	CPD
ATF2	CPSF2
ATF2	CREB1
ATF2	CREBRF
ATF2	CRLF3
ATF2	CSDE1
ATF2	CSNK1G1
ATF2	CSNK2A1
ATF2	CTCF
ATF2	CTDSP2
ATF2	CTDSPL2
ATF2	CTNNB1
ATF2	CTU1
ATF2	CUL5
ATF2	CWC15
ATF2	CWC22
ATF2	CXorf40A
ATF2	CXorf56
ATF2	DAAM1
ATF2	DAZAP1
ATF2	DCAF17
ATF2	DCK
ATF2	DDA1
ATF2	DDX18
ATF2	DDX21
ATF2	DDX3X
ATF2	DDX46
ATF2	DDX51
ATF2	DDX56
ATF2	DEK
ATF2	DENND1B
ATF2	DENND4A
ATF2	DESI2
ATF2	DGCR14
ATF2	DGCR6L
ATF2	DGUOK
ATF2	DHX33
ATF2	DHX36
ATF2	DHX8
ATF2	DHX9
ATF2	DIP2B
ATF2	DLAT
ATF2	DMAP1
ATF2	DNAJB14
ATF2	DNAJB4
ATF2	DNAJC10
ATF2	DNAJC17
ATF2	DNAJC4
ATF2	DNLZ
ATF2	DNPH1
ATF2	DOCK7
ATF2	DPH7
ATF2	DPM2
ATF2	DPM3
ATF2	DPP8
ATF2	DPY19L3
ATF2	DR1
ATF2	DUS1L
ATF2	DXO
ATF2	DYNC1I2
ATF2	DYNLL2
ATF2	DYNLRB1
ATF2	E4F1
ATF2	EAF1
ATF2	ECHDC2
ATF2	ECI1
ATF2	ECT2
ATF2	EDEM3
ATF2	EDF1
ATF2	EDIL3
ATF2	EFR3A
ATF2	EHBP1
ATF2	EIF2AK2
ATF2	EIF3A
ATF2	EIF3G
ATF2	EIF4G2
ATF2	ELF1
ATF2	ELK3
ATF2	ELK4
ATF2	ELMSAN1
ATF2	ELOF1
ATF2	EMC6
ATF2	ENDOG
ATF2	EP300
ATF2	EPB41L5
ATF2	EPC1
ATF2	EPRS
ATF2	ERBB2IP
ATF2	ERC1
ATF2	ERCC4
ATF2	ERCC6L2
ATF2	ERMARD
ATF2	ERN1
ATF2	ESF1
ATF2	ETV3
ATF2	EXOC5
ATF2	EXOC6B
ATF2	EXOSC4
ATF2	EYA3
ATF2	FAAH
ATF2	FAM161B
ATF2	FAM168A
ATF2	FAM168B
ATF2	FAM173A
ATF2	FAM193B
ATF2	FAM208B
ATF2	FAM32A
ATF2	FAM50A
ATF2	FAM73A
ATF2	FAM83D
ATF2	FAM91A1
ATF2	FAM96B
ATF2	FAM98B
ATF2	FANCM
ATF2	FASTK
ATF2	FAU
ATF2	FBXL15
ATF2	FBXL3
ATF2	FBXL8
ATF2	FBXO30
ATF2	FBXW11
ATF2	FCF1
ATF2	FDX1L
ATF2	FER
ATF2	FGFR1OP2
ATF2	FIS1
ATF2	FKBP14
ATF2	FKBP2
ATF2	FKBP8
ATF2	FKTN
ATF2	FNIP1
ATF2	FOXO3
ATF2	FRRS1
ATF2	FTO
ATF2	FUBP1
ATF2	FUBP3
ATF2	FUT11
ATF2	FXR1
ATF2	FYTTD1
ATF2	G3BP1
ATF2	G3BP2
ATF2	GADD45GIP1
ATF2	GANAB
ATF2	GATC
ATF2	GEMIN7
ATF2	GEMIN8
ATF2	GET4
ATF2	GFM1
ATF2	GGA1
ATF2	GINM1
ATF2	GIPC1
ATF2	GLS
ATF2	GLTSCR2
ATF2	GLYCTK
ATF2	GMCL1
ATF2	GNA13
ATF2	GOLGA4
ATF2	GOLIM4
ATF2	GON4L
ATF2	GPATCH11
ATF2	GPATCH2L
ATF2	GPATCH8
ATF2	GPR176
ATF2	GPX1
ATF2	GPX4
ATF2	GSK3B
ATF2	GSTCD
ATF2	GTF2A1
ATF2	GTF2E1
ATF2	GTF2H3
ATF2	GTF2I
ATF2	GTF3C3
ATF2	GTF3C4
ATF2	H2AFJ
ATF2	HACD2
ATF2	HAT1
ATF2	HBS1L
ATF2	HCFC2
ATF2	HEATR1
ATF2	HEATR5A
ATF2	HECTD1
ATF2	HECTD2
ATF2	HELB
ATF2	HERC3
ATF2	HEXDC
ATF2	HIAT1
ATF2	HIF1A
ATF2	HIGD2A
ATF2	HIP1
ATF2	HIPK1
ATF2	HIPK3
ATF2	HIVEP1
ATF2	HMGXB4
ATF2	HNRNPR
ATF2	HOMER1
ATF2	HRAS
ATF2	HSPA13
ATF2	HUWE1
ATF2	ICE1
ATF2	IDE
ATF2	IDH3G
ATF2	IFT43
ATF2	IGF2R
ATF2	IL6ST
ATF2	INAFM1
ATF2	INO80B
ATF2	INO80E
ATF2	INTS2
ATF2	INTS7
ATF2	IPMK
ATF2	IPO7
ATF2	IPO8
ATF2	IPO9
ATF2	IPP
ATF2	IREB2
ATF2	IRF3
ATF2	ISG20L2
ATF2	ITGAV
ATF2	ITPA
ATF2	JMJD1C
ATF2	JMJD4
ATF2	JOSD2
ATF2	KAT7
ATF2	KBTBD7
ATF2	KCTD18
ATF2	KCTD20
ATF2	KDM1B
ATF2	KDM5A
ATF2	KIAA0196
ATF2	KIAA1033
ATF2	KIAA1524
ATF2	KIAA1598
ATF2	KIAA1958
ATF2	KIAA2018
ATF2	KIF13A
ATF2	KIF14
ATF2	KIF1B
ATF2	KIF20B
ATF2	KIF2A
ATF2	KLF7
ATF2	KLHDC10
ATF2	KLHDC4
ATF2	KLHL11
ATF2	KLHL20
ATF2	KLHL23
ATF2	KLHL28
ATF2	KLHL8
ATF2	KMT2C
ATF2	KMT2E
ATF2	KPNA6
ATF2	KPNB1
ATF2	KRAS
ATF2	KRTCAP2
ATF2	KXD1
ATF2	LAMTOR2
ATF2	LAMTOR4
ATF2	LARS2
ATF2	LATS1
ATF2	LBHD1
ATF2	LCA5
ATF2	LCOR
ATF2	LENG1
ATF2	LENG9
ATF2	LEPROT
ATF2	LIME1
ATF2	LIMS1
ATF2	LIN37
ATF2	LIN52
ATF2	LIN54
ATF2	LMAN2
ATF2	LMBR1
ATF2	LMBRD2
ATF2	LMTK2
ATF2	LNPEP
ATF2	LONP2
ATF2	LPP
ATF2	LRCH3
ATF2	LRRC40
ATF2	LRRC58
ATF2	LSM4
ATF2	LSM7
ATF2	LTN1
ATF2	LUC7L
ATF2	LUZP6
ATF2	LYPLA2
ATF2	LYSMD3
ATF2	MAGT1
ATF2	MAML2
ATF2	MAN1A1
ATF2	MAN1A2
ATF2	MAP2K2
ATF2	MAP3K7
ATF2	MAPK1
ATF2	MAPK6
ATF2	MAPK8
ATF2	MARCH7
ATF2	MATR3
ATF2	MBD3
ATF2	MBTPS2
ATF2	MCAT
ATF2	MCFD2
ATF2	MCM4
ATF2	MCM8
ATF2	MDN1
ATF2	MED1
ATF2	MED11
ATF2	MED13
ATF2	MED14
ATF2	MEF2A
ATF2	MEF2BNB
ATF2	METTL14
ATF2	MFAP3
ATF2	MFN1
ATF2	MFSD10
ATF2	MFSD5
ATF2	MGAT5
ATF2	MIEN1
ATF2	MIF
ATF2	MIIP
ATF2	MINOS1
ATF2	MIS18BP1
ATF2	MKLN1
ATF2	MMGT1
ATF2	MMP19
ATF2	MMS22L
ATF2	MOB1A
ATF2	MPHOSPH9
ATF2	MPND
ATF2	MPP5
ATF2	MPV17L2
ATF2	MPZL3
ATF2	MRE11A
ATF2	MRPL12
ATF2	MRPL20
ATF2	MRPL21
ATF2	MRPL27
ATF2	MRPL34
ATF2	MRPL38
ATF2	MRPL40
ATF2	MRPL43
ATF2	MRPL52
ATF2	MRPL53
ATF2	MRPL54
ATF2	MRPL55
ATF2	MRPL57
ATF2	MRPS12
ATF2	MRPS15
ATF2	MRPS21
ATF2	MRPS25
ATF2	MRPS26
ATF2	MRPS34
ATF2	MTG1
ATF2	MTIF3
ATF2	MTMR12
ATF2	MTMR6
ATF2	MTOR
ATF2	MUT
ATF2	MVB12A
ATF2	MXD3
ATF2	MYCBP2
ATF2	MYEOV2
ATF2	MYO9A
ATF2	MZF1
ATF2	MZT2A
ATF2	N4BP2
ATF2	NAA15
ATF2	NAA38
ATF2	NAA50
ATF2	NAF1
ATF2	NARFL
ATF2	NAT6
ATF2	NAT9
ATF2	NBEAL1
ATF2	NCAPD3
ATF2	NCAPG2
ATF2	NCK1
ATF2	NCLN
ATF2	NCOA2
ATF2	NDC1
ATF2	NDE1
ATF2	NDOR1
ATF2	NDUFA1
ATF2	NDUFA11
ATF2	NDUFA13
ATF2	NDUFA2
ATF2	NDUFA7
ATF2	NDUFAF3
ATF2	NDUFB1
ATF2	NDUFB10
ATF2	NDUFB11
ATF2	NDUFB7
ATF2	NDUFS1
ATF2	NDUFS3
ATF2	NDUFS5
ATF2	NDUFS7
ATF2	NDUFV2
ATF2	NEDD1
ATF2	NEK1
ATF2	NEU3
ATF2	NF1
ATF2	NFATC2
ATF2	NFE2L2
ATF2	NFKBIL1
ATF2	NHLRC2
ATF2	NHP2
ATF2	NIPBL
ATF2	NME3
ATF2	NMRAL1
ATF2	NOL12
ATF2	NOP9
ATF2	NOSIP
ATF2	NPAT
ATF2	NPRL2
ATF2	NR2C2
ATF2	NR2C2AP
ATF2	NR2F6
ATF2	NRAS
ATF2	NSD1
ATF2	NT5C
ATF2	NUBP2
ATF2	NUDT21
ATF2	NUDT22
ATF2	NUP133
ATF2	NUP153
ATF2	NUP155
ATF2	NUP160
ATF2	NUP205
ATF2	NUP98
ATF2	NUPL1
ATF2	OCEL1
ATF2	OGFOD2
ATF2	OPA1
ATF2	OSBPL11
ATF2	OSBPL8
ATF2	OST4
ATF2	OTUD4
ATF2	OVCA2
ATF2	OXLD1
ATF2	P2RY1
ATF2	P2RY11
ATF2	PABPN1
ATF2	PACSIN2
ATF2	PAFAH1B2
ATF2	PAK2
ATF2	PAM16
ATF2	PANK3
ATF2	PAPOLG
ATF2	PAQR3
ATF2	PARK7
ATF2	PATL1
ATF2	PCNXL4
ATF2	PDE3A
ATF2	PDP2
ATF2	PDS5B
ATF2	PDZD8
ATF2	PEX11G
ATF2	PEX14
ATF2	PEX16
ATF2	PEX26
ATF2	PFDN5
ATF2	PFDN6
ATF2	PGAM5
ATF2	PGLS
ATF2	PGM3
ATF2	PHC3
ATF2	PHF20
ATF2	PHKG2
ATF2	PIAS1
ATF2	PICK1
ATF2	PIDD1
ATF2	PIGK
