TransFactor	Target
AR	ZNF304
AR	ZNF350
AR	ZNF358
AR	ZNF365
AR	ZNF397
AR	ZNF407
AR	ZNF410
AR	ZNF436
AR	ZNF454
AR	ZNF497
AR	ZNF510
AR	ZNF532
AR	ZNF582
AR	ZNF586
AR	ZNF624
AR	ZNF766
AR	ZNF816
AR	ZNFX1
AR	ZNHIT1
ARID3A	ADAMTS3
ARID3A	ATP1B1
ARID3A	BAZ2A
ARID3A	BDH2
ARID3A	C11orf1
ARID3A	C9orf85
ARID3A	DPP9
ARID3A	ETV6
ARID3A	FAM19A3
ARID3A	KIF3B
ARID3A	MAP2
ARID3A	MID1
ARID3A	MIDN
ARID3A	NCOA3
ARID3A	PHYHIPL
ARID3A	PPP1R3D
ARID3A	PTPN1
ARID3A	QPRT
ARID3A	RBMXL1
ARID3A	REXO1
ARID3A	RPL22
ARID3A	RPS12
ARID3A	RPS13
ARID3A	SLC26A1
ARID3A	SRXN1
ARID3A	TJP3
ARID3A	TMEM259
ARID3A	TRNP1
ARID3A	TRPC4AP
ARID3A	VSNL1
ARID5B	AAK1
ARID5B	ABCA10
ARID5B	ABCA8
ARID5B	ABI3BP
ARID5B	ABLIM1
ARID5B	ACOT8
ARID5B	ACVR1
ARID5B	ACVR1C
ARID5B	ADH1A
ARID5B	AHSA1
ARID5B	AIMP2
ARID5B	AMPD1
ARID5B	ANAPC5
ARID5B	ANGPTL1
ARID5B	ANO6
ARID5B	APITD1
ARID5B	APLF
ARID5B	ARHGAP15
ARID5B	ARHGAP19
ARID5B	ARHGDIB
ARID5B	ASPA
ARID5B	ATM
ARID5B	ATP10D
ARID5B	ATP5B
ARID5B	ATP6V1H
ARID5B	B3GALT1
ARID5B	BBX
ARID5B	BHMT
ARID5B	BIRC3
ARID5B	BLOC1S6
ARID5B	BTBD19
ARID5B	C10orf128
ARID5B	C1orf186
ARID5B	C6
ARID5B	CA3
ARID5B	CCDC129
ARID5B	CCDC69
ARID5B	CD36
ARID5B	CD69
ARID5B	CECR5
ARID5B	CFH
ARID5B	CFLAR
ARID5B	CFTR
ARID5B	CLDN10
ARID5B	CLEC10A
ARID5B	CNTN1
ARID5B	CSGALNACT2
ARID5B	DAAM2
ARID5B	DEPDC1B
ARID5B	DGKA
ARID5B	DIABLO
ARID5B	DMD
ARID5B	DNAJB4
ARID5B	EBNA1BP2
ARID5B	ECM2
ARID5B	ENTPD7
ARID5B	FAM13A
ARID5B	FAM13C
ARID5B	FDCSP
ARID5B	FEZ2
ARID5B	FNDC3A
ARID5B	FOXN3
ARID5B	FOXP1
ARID5B	GPATCH2L
ARID5B	GPR174
ARID5B	GPR176
ARID5B	GPR37L1
ARID5B	GTSE1
ARID5B	HGF
ARID5B	HIF3A
ARID5B	HN1
ARID5B	HRH1
ARID5B	HRNR
ARID5B	HSD17B10
ARID5B	HSD17B13
ARID5B	IFI27L1
ARID5B	IL11RA
ARID5B	IL16
ARID5B	IPCEF1
ARID5B	ISOC2
ARID5B	ITGB6
ARID5B	KCNA1
ARID5B	KERA
ARID5B	KIAA1456
ARID5B	KIAA1614
ARID5B	KIF20A
ARID5B	KLHL3
ARID5B	KLK6
ARID5B	L3MBTL4
ARID5B	LBH
ARID5B	LBHD1
ARID5B	LGALS12
ARID5B	LIMA1
ARID5B	LIMS1
ARID5B	LINGO2
ARID5B	LRR1
ARID5B	LSM4
ARID5B	LUM
ARID5B	LYST
ARID5B	MAGEE2
ARID5B	MAP3K4
ARID5B	MARCH7
ARID5B	MARCH9
ARID5B	MCM10
ARID5B	MCTP2
ARID5B	MGARP
ARID5B	MRPS33
ARID5B	MYCT1
ARID5B	MYH1
ARID5B	MYH11
ARID5B	MYL3
ARID5B	MYOM1
ARID5B	NDUFB6
ARID5B	NHSL1
ARID5B	NME2
ARID5B	NPAT
ARID5B	P2RY12
ARID5B	PDE4D
ARID5B	PLA2G5
ARID5B	PLS3
ARID5B	POSTN
ARID5B	PRDX1
ARID5B	PRR5L
ARID5B	PSMD12
ARID5B	RABGAP1L
ARID5B	RAD23A
ARID5B	RGL1
ARID5B	RUNX1T1
ARID5B	SAC3D1
ARID5B	SATB1
ARID5B	SCN3A
ARID5B	SCNN1B
ARID5B	SEPP1
ARID5B	SEPT2
ARID5B	SH3BGRL2
ARID5B	SLC12A6
ARID5B	SLC16A7
ARID5B	SLC2A12
ARID5B	SLC7A3
ARID5B	SNRK
ARID5B	SNRNP35
ARID5B	SORBS1
ARID5B	SOX6
ARID5B	SPC25
ARID5B	STON1
ARID5B	SYNE2
ARID5B	TCEAL7
ARID5B	TCF4
ARID5B	TENM1
ARID5B	TES
ARID5B	TMCC3
ARID5B	TMCO6
ARID5B	TMEM100
ARID5B	TMEM119
ARID5B	TNMD
ARID5B	TNRC6B
ARID5B	TP63
ARID5B	TPI1
ARID5B	TSC22D1
ARID5B	TXK
ARID5B	UBE2E3
ARID5B	UNC13C
ARID5B	UQCC2
ARID5B	UQCC3
ARID5B	USP44
ARID5B	UTRN
ARID5B	VARS2
ARID5B	VIT
ARID5B	VTCN1
ARID5B	WNT5A
ARID5B	YAP1
ARID5B	ZNF106
ARID5B	ZNF608
ARID5B	ZNHIT3
ARNT	ABCB6
ARNT	ACAP2
ARNT	ACO2
ARNT	ACP1
ARNT	ADAR
ARNT	AGAP3
ARNT	AHR
ARNT	AKR1A1
ARNT	AKT1
ARNT	AKT1S1
ARNT	ANKRD12
ARNT	ARHGEF10
ARNT	ARMC6
ARNT	ATAD3A
ARNT	ATAD3B
ARNT	ATF4
ARNT	ATF6
ARNT	ATG14
ARNT	ATP5E
ARNT	ATP6V0B
ARNT	ATP6V1G1
ARNT	ATPIF1
ARNT	BMPR2
ARNT	BROX
ARNT	BSG
ARNT	BTBD7
ARNT	C12orf73
ARNT	C19orf24
ARNT	C19orf60
ARNT	C1orf226
ARNT	C21orf59
ARNT	CAMSAP2
ARNT	CBL
ARNT	CCDC132
ARNT	CDC37
ARNT	CDCA3
ARNT	CENPM
ARNT	CEP162
ARNT	CEP350
ARNT	CFL1
ARNT	CHD1L
ARNT	CHIC1
ARNT	CLK2
ARNT	CLPP
ARNT	CSK
ARNT	CX3CR1
ARNT	CXorf23
ARNT	DDX49
ARNT	DDX59
ARNT	DENND6A
ARNT	DNAJC13
ARNT	DNLZ
ARNT	DNM2
