TransFactor	Target
ATF3	DUSP5
ATF3	DUSP6
ATF3	DUSP8
ATF3	EDN1
ATF3	EGR1
ATF3	EGR2
ATF3	EGR4
ATF3	EPHA2
ATF3	ERRFI1
ATF3	ETS2
ATF3	FANCF
ATF3	FILIP1L
ATF3	FOS
ATF3	FOSB
ATF3	FOSL1
ATF3	FOSL2
ATF3	GEM
ATF3	GPRC5A
ATF3	HARS2
ATF3	HBEGF
ATF3	HECA
ATF3	HERPUD2
ATF3	IER3
ATF3	IL6
ATF3	INHBA
ATF3	IRF2BP2
ATF3	ITPRIP
ATF3	JDP2
ATF3	JOSD1
ATF3	JUN
ATF3	JUNB
ATF3	JUND
ATF3	KCNT2
ATF3	KDM6B
ATF3	KLF10
ATF3	KLF4
ATF3	KLF6
ATF3	LIG4
ATF3	LMNA
ATF3	MAFF
ATF3	MCL1
ATF3	MIDN
ATF3	MOCS3
ATF3	MYADM
ATF3	MYC
ATF3	NCOA7
ATF3	NDEL1
ATF3	NFIL3
ATF3	NFKBIZ
ATF3	NHLRC1
ATF3	NR4A1
ATF3	NR4A2
ATF3	NR4A3
ATF3	OARD1
ATF3	ODF3L1
ATF3	PDRG1
ATF3	PHLDA1
ATF3	PIGA
ATF3	PITHD1
ATF3	PLK3
ATF3	PPP1R15A
ATF3	PPP1R15B
ATF3	PTGS2
ATF3	PTP4A1
ATF3	PYGO2
ATF3	RAE1
ATF3	RCAN1
ATF3	RFX2
ATF3	RGS2
ATF3	RHOB
ATF3	RND3
ATF3	RPUSD2
ATF3	SELE
ATF3	SERPINE1
ATF3	SERTAD1
ATF3	SIK1
ATF3	SLC25A25
ATF3	SLC25A32
ATF3	SNAI1
ATF3	SOCS3
ATF3	SRF
ATF3	TGIF1
ATF3	THBD
ATF3	TIGD6
ATF3	TOB1
ATF3	TSC22D2
ATF3	UBC
ATF3	VIPAS39
ATF3	VMP1
ATF3	WEE1
ATF3	ZBTB21
ATF3	ZFP36
ATF3	ZFP36L1
ATF3	ZKSCAN4
ATF3	ZNF174
ATF3	ZNF2
ATF3	ZNF331
ATF3	ZNF408
ATF3	ZNF460
ATF3	ZNF574
ATF3	ZNF607
ATF4	AARS
ATF4	AARSD1
ATF4	AASDH
ATF4	ACAP2
ATF4	ADAM9
ATF4	ADAP1
ATF4	ADAR
ATF4	ADAT1
ATF4	ADM2
ATF4	ADNP
ATF4	ADNP2
ATF4	ADPRHL2
ATF4	AIMP2
ATF4	AJUBA
ATF4	ALKBH7
ATF4	AMDHD2
ATF4	ANKRD9
ATF4	ANKS1A
ATF4	AP2B1
ATF4	AP5Z1
ATF4	APOM
ATF4	APPBP2
ATF4	APRT
ATF4	APTX
ATF4	ARF5
ATF4	ARG2
ATF4	ARHGAP35
ATF4	ARL2
ATF4	ARMC9
ATF4	ASNS
ATF4	ATAD2B
ATF4	ATE1
ATF4	ATF1
ATF4	ATF6
ATF4	ATL2
ATF4	ATP10D
ATF4	ATP2A2
ATF4	ATP5G1
ATF4	ATP5G2
ATF4	ATP5I
ATF4	ATP6V0B
ATF4	ATP9B
ATF4	ATXN1L
ATF4	AUP1
ATF4	B3GAT3
ATF4	B4GALT6
ATF4	BAHD1
ATF4	BAZ2B
ATF4	BCL7C
ATF4	BDP1
ATF4	BLVRB
ATF4	BMPR1A
ATF4	BOLA3
ATF4	BRI3
ATF4	BRPF3
ATF4	BSG
ATF4	BTBD6
ATF4	BTBD7
ATF4	BTBD9
ATF4	BUD31
ATF4	C11orf1
ATF4	C11orf24
ATF4	C12orf66
ATF4	C14orf80
ATF4	C17orf85
ATF4	C19orf47
ATF4	C19orf48
ATF4	C1orf123
ATF4	C20orf24
ATF4	C21orf59
ATF4	C22orf39
ATF4	C9orf41
ATF4	C9orf64
ATF4	CARS
ATF4	CBS
ATF4	CCDC124
ATF4	CCDC186
ATF4	CCDC47
ATF4	CCDC53
ATF4	CCDC59
ATF4	CCDC86
ATF4	CCNB1IP1
ATF4	CCNI
ATF4	CD44
ATF4	CDC42BPA
ATF4	CDC5L
ATF4	CDK2AP2
ATF4	CDK5RAP1
ATF4	CEBPB
ATF4	CEBPG
ATF4	CENPW
ATF4	CEP120
ATF4	CHAC1
ATF4	CHD2
ATF4	CHD7
ATF4	CHMP2A
ATF4	CHMP3
ATF4	CIB1
ATF4	CLASP2
ATF4	CLCN3
ATF4	CLCN4
ATF4	CLPP
ATF4	CLPX
ATF4	CLTB
ATF4	CLTC
ATF4	CMC2
ATF4	CMSS1
ATF4	COA6
ATF4	COPE
ATF4	COX19
ATF4	COX4I1
ATF4	COX8A
ATF4	CREBBP
ATF4	CROT
ATF4	CTCF
ATF4	CTDNEP1
ATF4	CTU2
ATF4	CUTA
ATF4	CXorf56
ATF4	CYCS
ATF4	DBN1
ATF4	DCUN1D5
ATF4	DDIT3
ATF4	DDR2
ATF4	DDX39A
ATF4	DDX42
ATF4	DDX49
ATF4	DGCR14
ATF4	DHRS12
ATF4	DHX36
ATF4	DNAJC1
ATF4	DNTTIP1
ATF4	DOCK1
ATF4	DSTYK
ATF4	DXO
ATF4	E2F3
ATF4	EBLN2
ATF4	EFCAB14
ATF4	EFR3A
ATF4	EIF1
ATF4	EIF2B1
ATF4	EIF3A
ATF4	EIF3D
ATF4	EIF3F
ATF4	EIF4EBP3
ATF4	ELF1
ATF4	ELP5
ATF4	EMC8
ATF4	EMG1
ATF4	ENSA
ATF4	ENTPD5
ATF4	ERC1
ATF4	ERCC4
ATF4	ERCC6L2
ATF4	ERLIN2
ATF4	ERP29
ATF4	ETNK1
ATF4	ETV2
ATF4	EXOC6B
ATF4	EXOC8
ATF4	EXOSC1
ATF4	EXOSC8
ATF4	EXOSC9
ATF4	FAHD1
ATF4	FAHD2A
ATF4	FAM174A
ATF4	FAM195B
ATF4	FAM217B
ATF4	FAM50A
ATF4	FBL
ATF4	FBXO21
ATF4	FBXO3
ATF4	FBXO34
ATF4	FOXJ3
ATF4	G3BP2
ATF4	GABARAP
ATF4	GALC
ATF4	GALNT11
ATF4	GAPVD1
ATF4	GARS
ATF4	GATB
ATF4	GLYR1
ATF4	GNB2L1
ATF4	GOLGB1
ATF4	GOT1
ATF4	GPI
ATF4	GPX4
ATF4	GSTZ1
ATF4	GTF2H3
ATF4	GUK1
ATF4	H2AFJ
ATF4	HAGH
ATF4	HAX1
ATF4	HBP1
ATF4	HCFC1
ATF4	HDX
ATF4	HEATR1
ATF4	HERC1
ATF4	HERC3
ATF4	HIAT1
ATF4	HM13
ATF4	HMOX2
ATF4	HNRNPAB
ATF4	HNRNPUL2
ATF4	HRK
ATF4	HSPBAP1
ATF4	HSPBP1
ATF4	HTRA2
ATF4	IARS
ATF4	ICA1
ATF4	ICE1
ATF4	IFNLR1
ATF4	IFRD1
ATF4	IFT20
ATF4	IFT27
ATF4	IFT43
ATF4	IKBKAP
ATF4	IL20RB
ATF4	INHBE
ATF4	INO80E
ATF4	INPP5F
ATF4	INTS2
ATF4	IPMK
ATF4	IQCA1
ATF4	IRF7
ATF4	JMY
ATF4	KAT7
ATF4	KDM2A
ATF4	KDM4A
ATF4	KDM4C
ATF4	KIAA0196
ATF4	KIAA0319L
ATF4	KIAA0556
ATF4	KIAA1217
ATF4	KIF13B
ATF4	KLHDC10
ATF4	KXD1
ATF4	LEMD3
ATF4	LIME1
ATF4	LIMS1
ATF4	LIN37
ATF4	LMF2
ATF4	LMTK2
ATF4	LRIG2
ATF4	LSM2
ATF4	LTN1
ATF4	LUZP1
ATF4	MAGOH
ATF4	MAGOHB
ATF4	MAP2K2
ATF4	MAP3K13
ATF4	MAP3K7
ATF4	MAPK8
ATF4	MARCH6
ATF4	MARCH8
ATF4	MARS
ATF4	MAZ
ATF4	MBD3
ATF4	MBTPS1
ATF4	MDN1
ATF4	MEF2BNB
ATF4	METTL1
ATF4	METTL22
ATF4	MITF
ATF4	MLF2
ATF4	MLXIP
ATF4	MMGT1
ATF4	MOB2
ATF4	MON2
ATF4	MPZL3
ATF4	MRPL1
ATF4	MRPL17
ATF4	MRPL32
ATF4	MRPS15
ATF4	MRPS17
ATF4	MRPS2
ATF4	MRPS24
ATF4	MRPS30
ATF4	MRRF
ATF4	MSH6
ATF4	MSI2
ATF4	MYL6
ATF4	MYO9A
ATF4	MYPOP
ATF4	NAA25
ATF4	NADSYN1
ATF4	NAP1L2
ATF4	NARF
ATF4	NAV2
ATF4	NBR1
ATF4	NCAPH2
ATF4	NDUFA10
ATF4	NDUFB1
ATF4	NDUFB2
ATF4	NDUFB6
ATF4	NDUFB7
ATF4	NDUFS7
ATF4	NDUFV2
ATF4	NEDD8
ATF4	NEK1
ATF4	NEK9
ATF4	NELFE
ATF4	NEO1
ATF4	NF1
ATF4	NFATC2
ATF4	NFKBIB
ATF4	NFKBIL1
ATF4	NGDN
ATF4	NIPAL1
ATF4	NOC4L
ATF4	NR1H2
ATF4	NSMCE2
ATF4	NUDT8
ATF4	NUP133
ATF4	NUP98
ATF4	NUPL2
ATF4	NUPR1
ATF4	OCEL1
ATF4	ORC2
ATF4	OXR1
ATF4	P4HB
ATF4	PAFAH1B1
ATF4	PARD6A
ATF4	PARK7
ATF4	PCDH18
ATF4	PCNX
ATF4	PCYT2
ATF4	PDAP1
ATF4	PDCD2L
ATF4	PDF
ATF4	PDRG1
ATF4	PDZD8
ATF4	PFAS
ATF4	PFDN2
ATF4	PHB2
ATF4	PHF20
ATF4	PHF8
ATF4	PIGG
ATF4	PINX1
ATF4	PLAC1
ATF4	PLBD2
ATF4	POLB
ATF4	POLD4
ATF4	POLR1A
ATF4	POP5
ATF4	PPM1A
ATF4	PPM1D
ATF4	PPP1R12C
ATF4	PPP1R35
ATF4	PPP2R2A
ATF4	PQLC1
ATF4	PQLC2
ATF4	PRKAR1A
ATF4	PROSER3
ATF4	PRR14
ATF4	PRRC2A
ATF4	PSENEN
ATF4	PSMA2
ATF4	PSMA4
ATF4	PSMA7
ATF4	PSMG3
ATF4	PTRH1
ATF4	PTS
ATF4	PURB
ATF4	PYCR1
ATF4	RABEPK
ATF4	RAD23A
ATF4	RAI1
ATF4	RBM12
ATF4	RBM42
ATF4	RC3H2
ATF4	RCAN3
ATF4	RCCD1
ATF4	RCN1
ATF4	RDH13
ATF4	REL
ATF4	RFC1
ATF4	RGAG1
ATF4	RGL1
ATF4	RHBDD1
ATF4	RHOG
ATF4	RIC1
ATF4	RNF11
ATF4	RNF166
ATF4	RNF20
ATF4	RNF216
ATF4	RNF7
ATF4	RNMT
ATF4	RNMTL1
ATF4	RP9
ATF4	RPA3
ATF4	RPL12
ATF4	RPL13A
ATF4	RPL18
ATF4	RPL22L1
ATF4	RPL24
ATF4	RPL3
ATF4	RPL4
ATF4	RPL8
ATF4	RPLP2
ATF4	RPP25
ATF4	RPS11
ATF4	RPS13
ATF4	RPS29
ATF4	RPS6KB2
ATF4	RREB1
ATF4	RRP1
ATF4	RSBN1
ATF4	RSPH3
ATF4	S100PBP
ATF4	SAMD4B
ATF4	SAP30BP
ATF4	SCAF11
ATF4	SCN2B
ATF4	SCYL2
ATF4	SCYL3
ATF4	SDHB
ATF4	SEC16A
ATF4	SEC24B
ATF4	SENP2
ATF4	SEPT2
ATF4	SERF2
ATF4	SERINC3
ATF4	SERINC5
ATF4	SESN2
ATF4	SETX
ATF4	SGTA
ATF4	SHFM1
ATF4	SHMT2
ATF4	SIK2
ATF4	SIRT6
ATF4	SKIL
ATF4	SLC35F5
ATF4	SLC39A3
ATF4	SLC39A6
ATF4	SLC6A9
ATF4	SLC7A1
ATF4	SLFN12
ATF4	SMARCA1
ATF4	SMARCA5
ATF4	SMARCAD1
ATF4	SMC5
ATF4	SMCR8
ATF4	SMDT1
ATF4	SNRPG
ATF4	SPATA6
ATF4	SPRED2
ATF4	SPTLC3
ATF4	SRRD
ATF4	SS18L2
ATF4	SSBP1
ATF4	SSSCA1
ATF4	STAC3
ATF4	STAT3
ATF4	STK38L
ATF4	SYNE4
ATF4	TAF10
ATF4	TAF2
ATF4	TARS
ATF4	TBC1D32
ATF4	TEAD1
ATF4	TECPR1
ATF4	TET2
ATF4	TFCP2
ATF4	THAP3
ATF4	THAP8
ATF4	THRAP3
ATF4	THUMPD1
ATF4	TIMM44
ATF4	TIMM50
ATF4	TM9SF4
ATF4	TMEM120A
ATF4	TMEM134
ATF4	TMEM147
ATF4	TMEM208
ATF4	TMEM219
ATF4	TMEM81
ATF4	TMF1
ATF4	TMPPE
ATF4	TNKS2
ATF4	TOP1
ATF4	TOP1MT
ATF4	TPR
ATF4	TRAF4
ATF4	TRAP1
ATF4	TRAPPC1
ATF4	TRIM11
ATF4	TRMT61A
ATF4	TRPS1
ATF4	TRUB1
ATF4	TSC22D2
ATF4	TSEN15
ATF4	TSTD2
ATF4	TTLL1
ATF4	TVP23B
ATF4	TYSND1
ATF4	U2AF1L4
ATF4	UBE2D4
ATF4	UBE2H
ATF4	UBE2S
ATF4	UBE3A
ATF4	UBE4A
ATF4	UBQLN2
ATF4	UBR4
ATF4	UHRF1BP1L
ATF4	UNC119B
ATF4	UQCRB
ATF4	URB1
ATF4	USMG5
ATF4	USP22
ATF4	USP48
ATF4	USP8
ATF4	USP9X
ATF4	UTP14C
ATF4	UXT
ATF4	VIMP
ATF4	VPS4B
ATF4	WARS
ATF4	WDR33
ATF4	WDR82
ATF4	WHSC1L1
ATF4	WIPF2
ATF4	XIAP
ATF4	XPOT
ATF4	XRN2
ATF4	YARS
ATF4	YIF1A
ATF4	YIF1B
ATF4	YME1L1
ATF4	YPEL2
ATF4	YTHDC1
ATF4	YTHDF3
ATF4	ZBED3
ATF4	ZBTB11
ATF4	ZBTB20
ATF4	ZBTB37
ATF4	ZCCHC2
ATF4	ZDBF2
ATF4	ZFAND2B
ATF4	ZFAND4
ATF4	ZFPL1
ATF4	ZFR
ATF4	ZFYVE1
ATF4	ZHX2
ATF4	ZNF184
ATF4	ZNF281
ATF4	ZNF347
ATF4	ZNF426
ATF4	ZNF454
ATF4	ZNF483
ATF4	ZNF511
ATF4	ZNF543
ATF4	ZNF585B
ATF4	ZNF593
ATF4	ZNF611
ATF4	ZNF623
ATF4	ZNF641
ATF4	ZNF672
ATF4	ZNF678
ATF4	ZNF687
ATF4	ZNF706
ATF4	ZNF718
ATF4	ZNF772
ATF4	ZNRD1
ATF4	ZYG11B
ATF5	AP3D1
ATF5	ASNS
ATF5	BMP4
ATF5	CCPG1
ATF5	LEPR
ATF5	LRR1
ATF5	LSM12
ATF5	MATR3
ATF6	ABI2
ATF6	ACSF3
ATF6	ACSL1
ATF6	ACSL3
ATF6	ACTR5
ATF6	ADAMTS13
ATF6	ADAT1
ATF6	ADAT3
ATF6	ADCK5
ATF6	ADORA2A
ATF6	AFG3L2
ATF6	AGAP1
ATF6	AGFG1
ATF6	AGO1
ATF6	AGPS
ATF6	AGTRAP
ATF6	AHCYL1
ATF6	AK3
ATF6	AKAP13
ATF6	ALDH18A1
ATF6	ALDH6A1
ATF6	ALKBH8
ATF6	ALS2CL
ATF6	ALX3
ATF6	AMMECR1L
ATF6	AMN
ATF6	ANGEL1
ATF6	ANKFY1
ATF6	ANKRD13C
ATF6	ANKRD50
ATF6	ANKS1A
ATF6	ANP32A
ATF6	ANXA7
ATF6	AP1G1
ATF6	AP1M2
ATF6	APBB3
ATF6	AR
ATF6	ARAP2
ATF6	ARF1
ATF6	ARF5
ATF6	ARFGAP1
ATF6	ARFGEF2
ATF6	ARFGEF3
ATF6	ARFRP1
ATF6	ARHGAP12
ATF6	ARHGDIB
ATF6	ARHGEF25
ATF6	ARL5A
ATF6	ARL6IP1
ATF6	ARMC5
ATF6	ARPC3
ATF6	ARTN
ATF6	ASAH2B
ATF6	ATAD2
ATF6	ATAD3C
ATF6	ATAT1
ATF6	ATG10
ATF6	ATG4B
ATF6	ATP5E
ATF6	ATP6V0B
ATF6	ATP6V1B2
ATF6	ATRN
ATF6	ATRX
ATF6	ATXN7L1
ATF6	AZI2
ATF6	B3GNT2
ATF6	B4GALT4
ATF6	B9D1
ATF6	BANP
ATF6	BAZ2A
ATF6	BCCIP
ATF6	BCKDK
ATF6	BDP1
ATF6	BEND3
ATF6	BEX5
ATF6	BIN3
ATF6	BLCAP
ATF6	BMPR1A
ATF6	BMS1
ATF6	BNIP3L
ATF6	BOLA1
ATF6	BRCA2
ATF6	BRF1
ATF6	BRK1
ATF6	BRPF3
ATF6	BTAF1
ATF6	C11orf30
ATF6	C11orf73
ATF6	C12orf49
ATF6	C12orf54
ATF6	C14orf166
ATF6	C15orf61
ATF6	C16orf13
ATF6	C16orf59
ATF6	C16orf86
ATF6	C16orf91
ATF6	C17orf49
ATF6	C17orf59
ATF6	C19orf24
ATF6	C1orf109
ATF6	C1orf123
ATF6	C20orf203
ATF6	C21orf59
ATF6	C2orf68
ATF6	C2orf69
ATF6	C2orf74
ATF6	C5orf15
ATF6	C9orf78
ATF6	CACFD1
ATF6	CACTIN
ATF6	CAD
ATF6	CAMK1D
ATF6	CAMK2D
ATF6	CAP1
ATF6	CAPN3
ATF6	CARD16
ATF6	CARS2
ATF6	CASP9
ATF6	CCDC101
ATF6	CCDC127
ATF6	CCDC130
ATF6	CCDC132
ATF6	CCDC154
ATF6	CCDC34
ATF6	CCDC71
ATF6	CCDC81
ATF6	CCNDBP1
ATF6	CCNI
ATF6	CCRN4L
ATF6	CCSER1
ATF6	CD2BP2
ATF6	CDA
ATF6	CDC16
ATF6	CDC5L
ATF6	CDH1
ATF6	CDK2AP1
ATF6	CDK5RAP3
ATF6	CDKN2AIP
ATF6	CDS1
ATF6	CEBPZ
ATF6	CELF1
ATF6	CEMP1
ATF6	CENPB
ATF6	CENPO
ATF6	CEP57
ATF6	CEP78
ATF6	CEP85
ATF6	CEP95
ATF6	CFAP20
ATF6	CGN
ATF6	CHCHD10
ATF6	CHCHD2
ATF6	CHD8
ATF6	CHTF18
ATF6	CIB1
ATF6	CITED4
ATF6	CLASP2
ATF6	CLCN3
ATF6	CLDN3
ATF6	CLEC3B
ATF6	CLINT1
ATF6	CLIP4
ATF6	CLTC
ATF6	CMTM6
ATF6	CNN3
ATF6	CNOT6L
ATF6	CNPY2
ATF6	COA5
ATF6	COMMD5
ATF6	COMMD7
ATF6	COPA
ATF6	COPB1
ATF6	COPB2
ATF6	COPRS
ATF6	COPZ1
ATF6	COQ10A
ATF6	COQ6
ATF6	CORO1C
ATF6	CORT
ATF6	COX14
ATF6	COX4I1
ATF6	CROCC
ATF6	CRTC2
ATF6	CSNK2A2
ATF6	CSNK2B
ATF6	CTBP1
ATF6	CTDNEP1
ATF6	CTDP1
ATF6	CTNNAL1
ATF6	CTR9
ATF6	CTSO
ATF6	CTU1
ATF6	CUL5
ATF6	CYBA
ATF6	CYP51A1
ATF6	DCTN5
ATF6	DDA1
ATF6	DDX10
ATF6	DDX19A
ATF6	DDX3X
ATF6	DDX49
ATF6	DDX51
ATF6	DDX6
ATF6	DEDD2
ATF6	DENND5A
ATF6	DERL1
ATF6	DESI2
ATF6	DGCR6
ATF6	DHRS11
ATF6	DHX40
ATF6	DLG1
ATF6	DLST
ATF6	DNAH5
ATF6	DNAJB2
ATF6	DNAJC10
ATF6	DNPH1
ATF6	DNTTIP1
ATF6	DPM3
ATF6	DYM
ATF6	DYNLL1
ATF6	DYRK4
ATF6	EARS2
ATF6	EDEM1
ATF6	EEF2KMT
ATF6	EEFSEC
ATF6	EFCC1
ATF6	EFEMP2
ATF6	EIF2S1
ATF6	ELF1
ATF6	ELL3
ATF6	ELMSAN1
ATF6	ELP5
ATF6	EMC4
ATF6	EMC7
ATF6	EML4
ATF6	ENKD1
ATF6	ENTPD6
ATF6	EPB41L2
ATF6	ERC1
ATF6	ERCC6L2
ATF6	ERI3
ATF6	ERP29
ATF6	ESYT2
ATF6	ETV2
ATF6	ETV3
ATF6	EXOG
ATF6	FAM104B
ATF6	FAM120A
ATF6	FAM122A
ATF6	FAM126B
ATF6	FAM127A
ATF6	FAM156A
ATF6	FAM161B
ATF6	FAM179B
ATF6	FAM181B
ATF6	FAM186A
ATF6	FAM228B
ATF6	FAM3A
ATF6	FAM49A
ATF6	FAM73A
ATF6	FAM86C1
ATF6	FANCD2
ATF6	FAU
ATF6	FBL
ATF6	FBP1
ATF6	FBXL15
ATF6	FBXO45
ATF6	FER
ATF6	FITM1
ATF6	FKBP14
ATF6	FKBP5
ATF6	FLNA
ATF6	FLT3LG
ATF6	FN3K
ATF6	FOSL2
ATF6	FOXH1
ATF6	FOXN3
ATF6	FOXO3
ATF6	FUBP3
ATF6	G3BP2
ATF6	GAB2
ATF6	GABARAP
ATF6	GATAD2B
ATF6	GBF1
ATF6	GCC1
ATF6	GCN1L1
ATF6	GCNT1
ATF6	GEMIN8
ATF6	GFPT1
ATF6	GGNBP2
ATF6	GGTLC1
ATF6	GGTLC2
ATF6	GIGYF2
ATF6	GKAP1
ATF6	GLCE
ATF6	GNA11
ATF6	GNA13
ATF6	GNAI2
ATF6	GNAL
ATF6	GNAQ
ATF6	GOLGA5
ATF6	GOLGA8A
ATF6	GOLGA8B
ATF6	GOLGB1
ATF6	GPANK1
ATF6	GPATCH2
ATF6	GPLD1
ATF6	GPR108
ATF6	GPR156
ATF6	GPR157
ATF6	GPR176
ATF6	GPR180
ATF6	GPS2
ATF6	GPX4
ATF6	GRASP
ATF6	GRPR
ATF6	GSTP1
ATF6	GTF2A1
ATF6	GTF2H4
ATF6	GUK1
ATF6	GZF1
ATF6	H6PD
ATF6	HABP4
ATF6	HAGH
ATF6	HCCS
ATF6	HCFC1R1
ATF6	HCFC2
ATF6	HDLBP
ATF6	HEATR1
ATF6	HELZ2
ATF6	HHLA3
ATF6	HIC1
ATF6	HIF1A
ATF6	HIPK4
ATF6	HIVEP2
ATF6	HMBOX1
ATF6	HMGB1
ATF6	HMGCS1
ATF6	HMGN2
ATF6	HMOX2
ATF6	HNRNPF
ATF6	HNRNPK
ATF6	HOMER1
ATF6	HRAS
ATF6	HRCT1
ATF6	HRH2
ATF6	HSF1
ATF6	HSPA13
ATF6	HSPB9
ATF6	IDE
ATF6	IDH3G
ATF6	IFITM2
ATF6	IFITM3
ATF6	IFT27
ATF6	IGDCC3
ATF6	IKBKAP
ATF6	IL13RA1
ATF6	ILF2
ATF6	IMP3
ATF6	INPP1
ATF6	INSIG2
ATF6	IPP
ATF6	IPPK
ATF6	IRF6
ATF6	IRF7
ATF6	ITSN2
ATF6	JAK1
ATF6	JMY
ATF6	JOSD1
ATF6	JUND
ATF6	KALRN
ATF6	KANK1
ATF6	KANK3
ATF6	KAT2A
ATF6	KAT6A
ATF6	KBTBD4
ATF6	KCNIP2
ATF6	KDELR1
ATF6	KDM5A
ATF6	KDM5B
ATF6	KDM6A
ATF6	KIAA0430
ATF6	KIAA1024
ATF6	KIF24
ATF6	KLF10
ATF6	KLF13
ATF6	KLHL11
ATF6	KLHL28
ATF6	KLHL8
ATF6	KLKB1
ATF6	KPNA4
ATF6	LARP1
ATF6	LARP1B
ATF6	LBHD1
ATF6	LCAT
ATF6	LCMT2
ATF6	LDLR
ATF6	LEKR1
ATF6	LEMD2
ATF6	LEMD3
ATF6	LGALS4
ATF6	LIG3
ATF6	LIMS1
ATF6	LIN37
ATF6	LIN52
ATF6	LIN54
ATF6	LMBRD1
ATF6	LNX2
ATF6	LRRC59
ATF6	LTB4R
ATF6	LY6G5B
ATF6	LYAR
ATF6	LYN
ATF6	LYSMD2
ATF6	MAMDC4
ATF6	MAP1LC3A
ATF6	MAPK15
ATF6	MAPK6
ATF6	MARCH6
ATF6	MAX
ATF6	MBD3
ATF6	MCM2
ATF6	MCRS1
ATF6	MDP1
ATF6	MED12
ATF6	MED31
ATF6	MED9
ATF6	METTL17
ATF6	MFRP
ATF6	MGA
ATF6	MGAT2
ATF6	MIA3
ATF6	MIB2
ATF6	MID2
ATF6	MIER1
ATF6	MIS18BP1
ATF6	MKLN1
ATF6	MLH1
ATF6	MMADHC
ATF6	MOB2
ATF6	MOCS3
ATF6	MOGS
ATF6	MON1B
ATF6	MPG
ATF6	MPHOSPH10
ATF6	MPI
ATF6	MRPL19
ATF6	MRPL20
ATF6	MRPL28
ATF6	MRPL36
ATF6	MRPL52
ATF6	MRPL54
ATF6	MRPL55
ATF6	MRPS15
ATF6	MRPS25
ATF6	MRPS5
ATF6	MSH6
ATF6	MTDH
ATF6	MTG1
ATF6	MTMR12
ATF6	MYH3
ATF6	MYL6
ATF6	MYO9A
ATF6	N6AMT2
ATF6	NAA10
ATF6	NAA50
ATF6	NAA60
ATF6	NANS
ATF6	NAPG
ATF6	NBEA
ATF6	NBEAL1
ATF6	NBR1
ATF6	NCOA3
ATF6	NCOA6
ATF6	NCR3LG1
ATF6	NCSTN
ATF6	NDE1
ATF6	NDST2
ATF6	NDUFA6
ATF6	NDUFS7
ATF6	NEK3
ATF6	NFATC4
ATF6	NFKBIB
ATF6	NFX1
ATF6	NGRN
ATF6	NHLRC1
ATF6	NIPAL1
ATF6	NKPD1
ATF6	NKX2-8
ATF6	NLRP9
ATF6	NME4
ATF6	NOC4L
ATF6	NPC1
ATF6	NPEPL1
ATF6	NR1D2
ATF6	NR3C2
ATF6	NRARP
ATF6	NRF1
ATF6	NRL
ATF6	NSMCE1
ATF6	NSMF
ATF6	NSUN5
ATF6	NT5C3B
ATF6	NT5DC2
ATF6	NUDT18
ATF6	NUFIP2
ATF6	NUP188
ATF6	NUP205
ATF6	NXT2
ATF6	OAZ1
ATF6	OAZ3
ATF6	OBSL1
ATF6	ORMDL1
ATF6	OSBP
ATF6	OTUD6B
ATF6	P2RY1
ATF6	P2RY11
ATF6	PACSIN2
ATF6	PAGR1
ATF6	PALB2
ATF6	PAOX
ATF6	PARM1
ATF6	PCNXL4
ATF6	PDCD2
ATF6	PDE3A
ATF6	PDE4DIP
ATF6	PDRG1
ATF6	PEBP1
ATF6	PELP1
ATF6	PERM1
ATF6	PFN4
ATF6	PGBD3
ATF6	PGBD4
ATF6	PHF1
ATF6	PHF20
ATF6	PICK1
ATF6	PIDD1
ATF6	PIGH
ATF6	PJA2
ATF6	PKN2
ATF6	PLEK2
ATF6	PLEKHA1
ATF6	PLS3
ATF6	PMF1
ATF6	PMVK
ATF6	PNKD
ATF6	PNPLA2
ATF6	PNPLA3
ATF6	PNPT1
ATF6	POLA1
ATF6	POLD2
ATF6	POLR1D
ATF6	POLR2A
ATF6	POLR2I
ATF6	POLR3B
ATF6	POP5
ATF6	POT1
ATF6	PPAPDC2
ATF6	PPP3CB
ATF6	PRELID1
ATF6	PRKAR1A
ATF6	PRKCDBP
ATF6	PRMT1
ATF6	PRNP
ATF6	PRR5
ATF6	PRUNE2
ATF6	PSMA3
ATF6	PSMG4
ATF6	PTAFR
ATF6	PTOV1
ATF6	PTPRA
ATF6	PTPRK
ATF6	PTRH2
ATF6	PTRHD1
ATF6	PTS
ATF6	PUF60
ATF6	PUM1
ATF6	PUS7L
ATF6	PWWP2B
ATF6	PYCRL
ATF6	PYGO2
ATF6	QPCTL
ATF6	QRICH1
ATF6	R3HDM2
ATF6	RAB11FIP2
ATF6	RAB11FIP5
ATF6	RAB21
ATF6	RAB24
ATF6	RAB2A
ATF6	RAB34
ATF6	RAB43
ATF6	RABGAP1L
ATF6	RAD17
ATF6	RAD9A
ATF6	RAI1
ATF6	RAI14
ATF6	RALA
ATF6	RALGPS1
ATF6	RANBP2
ATF6	RAPGEF3
ATF6	RASSF8
ATF6	RBBP8
ATF6	RBKS
ATF6	RBM15
ATF6	RBM34
ATF6	RBM4B
ATF6	RBPJ
ATF6	RBSN
ATF6	RBX1
ATF6	RCCD1
ATF6	REM1
ATF6	RFC1
ATF6	RFX3
ATF6	RHOD
ATF6	RMI1
ATF6	RNASEK
ATF6	RND2
ATF6	RNF130
