sample	Cuproptosis_activity_score	Camptothecin_1003	Vinblastine_1004	Cisplatin_1005	Cytarabine_1006	Docetaxel_1007	Gefitinib_1010	Navitoclax_1011	Vorinostat_1012	Nilotinib_1013	Olaparib_1017	Axitinib_1021	AZD7762_1022	SB216763_1025	KU-55933_1030	Afatinib_1032	Staurosporine_1034	PLX-4720_1036	NU7441_1038	Doramapimod_1042	Wee1 Inhibitor_1046	Nutlin-3a (-)_1047	Mirin_1048	PD173074_1049	ZM447439_1050	Alisertib_1051	RO-3306_1052	MK-2206_1053	Palbociclib_1054	Dactolisib_1057	Pictilisib_1058	AZD8055_1059	PD0325901_1060	Obatoclax Mesylate_1068	5-Fluorouracil_1073	Dasatinib_1079	Paclitaxel_1080	Crizotinib_1083	Rapamycin_1084	Sorafenib_1085	BI-2536_1086	Irinotecan_1088	Oxaliplatin_1089	BMS-536924_1091	GSK1904529A_1093	Tozasertib_1096	PF-4708671_1129	PRIMA-1MET_1131	Erlotinib_1168	Niraparib_1177	MK-1775_1179	Dinaciclib_1180	Gemcitabine_1190	Bortezomib_1191	GSK269962A_1192	SB505124_1194	Tamoxifen_1199	Fulvestrant_1200	EPZ004777_1237	YK-4-279_1239	Daporinad_1248	BMS-345541_1249	AZ960_1250	Talazoparib_1259	XAV939_1268	Trametinib_1372	Dabrafenib_1373	Temozolomide_1375	AZD5438_1401	IAP_5620_1428	AZD2014_1441	AZD1208_1449	AZD1332_1463	Ruxolitinib_1507	Linsitinib_1510	Epirubicin_1511	Cyclophosphamide_1512	Pevonedistat_1529	Sapitinib_1549	Uprosertib_1553	LCL161_1557	Lapatinib_1558	Luminespib_1559	Alpelisib_1560	Taselisib_1561	EPZ5676_1563	SCH772984_1564	IWP-2_1576	Leflunomide_1578	Entinostat_1593	OSI-027_1594	LGK974_1598	VE-822_1613	WZ4003_1614	CZC24832_1615	AZD5582_1617	GSK2606414_1618	PFI3_1620	PCI-34051_1621	Wnt-C59_1622	I-BET-762_1624	RVX-208_1625	OTX015_1626	GSK343_1627	ML323_1629	Entospletinib_1630	PRT062607_1631	Ribociclib_1632	AGI-6780_1634	Picolinici-acid_1635	AZD5153_1706	CDK9_5576_1708	CDK9_5038_1709	Eg5_9814_1712	ERK_2440_1713	ERK_6604_1714	IRAK4_4710_1716	JAK1_8709_1718	AZD5991_1720	PAK_5339_1730	TAF1_5496_1732	ULK1_4989_1733	VSP34_8731_1734	Selumetinib_1736	IGF1R_3801_1738	JAK_8517_1739	AZD4547_1786	Ibrutinib_1799	Zoledronate_1802	Acetalax_1804	Oxaliplatin_1806	Carmustine_1807	Topotecan_1808	Teniposide_1809	Mitoxantrone_1810	Dactinomycin_1811	Fludarabine_1813	Nelarabine_1814	Fulvestrant_1816	Vincristine_1818	Docetaxel_1819	Podophyllotoxin bromide_1825	Dihydrorotenone_1827	Gallibiscoquinazole_1830	Elephantin_1835	Sinularin_1838	Sabutoclax_1849	LY2109761_1852	OF-1_1853	MN-64_1854	KRAS (G12C) Inhibitor-12_1855	MG-132_1862	BDP-00009066_1866	Buparlisib_1873	Ulixertinib_1908	Venetoclax_1909	ABT737_1910	Dactinomycin_1911	Afuresertib_1912	AGI-5198_1913	AZD3759_1915	AZD5363_1916	AZD6738_1917	AZD8186_1918	Osimertinib_1919	Cediranib_1922	Ipatasertib_1924	GDC0810_1925	GNE-317_1926	GSK2578215A_1927	I-BRD9_1928	Telomerase Inhibitor IX_1930	MIRA-1_1931	NVP-ADW742_1932	P22077_1933	Savolitinib_1936	UMI-77_1939	WIKI4_1940	Sepantronium bromide_1941	MIM1_1996	WEHI-539_1997	BPD-00008900_1998	Foretinib_2040	BIBR-1532_2043	Pyridostatin_2044	AMG-319_2045	MK-8776_2046	Ulixertinib_2047	Vinorelbine_2048	VX-11e_2096	Uprosertib_2106	LJI308_2107	AZ6102_2109	GSK591_2110	VE821_2111	AZD6482_2169	AT13148_2170	BMS-754807_2171	JQ1_2172
TCGA-OR-A5J1-01	0.126901411	0.043659763	0.009494625	12.82818652	3.35586013	0.006626742	20.55700052	12.87646538	3.106768676	35.58897808	55.74631064	15.30729463	1.382265272	175.9469023	73.50747838	6.729479199	0.038252731	84.36912132	11.24520262	72.8693807	6.298131992	84.38633572	97.71915309	57.8407029	18.17944716	6.50801407	19.34756838	38.02626803	28.93386892	0.354742048	6.33378779	0.816267349	1.503956464	4.641039848	48.22593807	4.920237184	0.030194051	24.17596437	0.179392209	15.02876751	0.971887981	5.041443402	31.56222911	15.56864084	61.66521926	13.41132832	40.59004848	90.33158369	12.36569985	43.23854965	2.134689536	0.040574326	0.212656729	0.010589841	13.51764962	13.6894934	41.11749221	18.60773395	161.3976547	6.662145795	0.00371641	21.42072826	5.90723199	14.99609866	60.85942436	3.066950675	65.69639165	323.620782	4.959470729	124.9815659	16.87143978	200.062865	41.55598752	111.167173	41.08625704	0.282159795	122.8538081	1.169151124	50.72819323	29.97350192	124.6973139	23.26300276	0.069566083	49.2267637	17.19992862	236.3461803	13.49800786	14.48088147	116.4961362	9.99228557	104.9828133	43.98087661	35.48213791	40.75044822	142.5740267	3.335501049	32.85940773	172.2644822	61.2153036	48.12362111	18.89778315	111.1817353	5.312005808	15.42904053	76.89548637	45.82490656	24.4094638	41.6509039	46.6408251	162.7320652	2.443937036	0.3866313	0.040156243	0.014386215	14.53690901	33.76280446	114.3338986	53.75301364	41.48965504	9.679164683	29.83961018	4.074851206	6.956952083	93.36973196	5.673181488	18.49148854	20.24027818	71.03713667	39.5193528	231.8912836	108.763261	444.675062	0.60040258	0.829562444	1.340865609	0.080334617	138.8013482	371.4314582	82.32522475	0.079381057	0.025714005	0.356705821	1.735337831	11.36090014	24.18607588	25.14058925	0.906567799	172.3140257	48.40698688	120.4289109	52.81391075	0.25562203	9.697336292	3.661494968	16.28833198	5.869412594	15.23514533	0.005704752	24.33564488	98.27280279	14.3786467	34.56225311	14.86904881	41.73450009	5.85168143	10.61835855	55.57919574	109.4770785	2.652234959	101.3510246	70.42828293	1.111650558	163.7058341	23.7582548	118.5530427	15.72263178	17.38623186	45.12434093	0.009302294	52.19968362	53.4144815	103.8391091	3.227786649	104.3533824	21.3435326	160.2277869	41.7676703	6.190862125	0.021370491	21.45767295	30.19333864	103.6666942	10.69925117	61.74063183	62.94504563	22.83135959	34.32650521	1.129541789	8.859467121
TCGA-OR-A5J2-01	0.093110637	0.233141533	0.028531697	43.46830154	7.017523905	0.013405214	43.36085554	9.145113548	4.793240878	50.88529079	134.6945176	21.97836795	1.713831819	191.9646106	61.39867078	10.56668059	0.042527429	94.79047437	10.91697383	72.89367644	6.623568399	196.326443	139.3205093	57.27492125	17.58660103	12.41496124	17.28251876	29.14334957	61.43069558	0.412790443	6.169934635	0.903705311	1.377797202	4.937100302	168.6402004	8.470838427	0.08145493	35.50958534	0.28876345	23.95787756	1.084245458	29.32218979	111.7783704	7.403459557	104.0456018	13.92533473	65.67769911	131.1369614	16.98582583	105.0855451	1.870510713	0.046014214	1.448857547	0.006710856	22.39940914	19.74593894	42.83083071	23.29583506	183.7491243	11.90969573	0.005165557	40.23884859	7.409526006	38.26539885	106.4987295	0.875864242	164.4660699	657.0335352	9.919116848	184.8660656	11.77623637	114.8510143	51.1308648	151.3950847	39.0886008	0.525807658	219.1944095	3.674275519	62.04880602	28.67922175	274.0901649	31.34801144	0.128471771	23.64398145	6.570109127	277.0787638	13.02877954	22.37686687	228.7461148	9.2601096	114.9598748	95.54913763	46.90469393	42.29978063	159.9430826	10.50854787	59.40140182	190.8914075	90.79932923	88.13243703	35.05675389	115.1078899	14.57455694	20.13041292	116.5905156	55.7367278	31.60319286	45.37877866	66.47718056	219.0999625	6.476933949	0.602616728	0.063041807	0.067801368	9.470994291	16.30067507	116.7442354	79.89398425	34.35185943	10.40067832	46.19293713	6.65567107	10.88457218	25.39468802	4.306468782	13.70846623	19.21794904	133.6193037	45.58640307	71.66722058	236.6132718	426.645859	2.892390999	3.118058446	4.46230614	0.160977212	151.9746348	426.0051277	131.5512416	0.160210739	0.23887774	0.642901768	3.130381522	14.87325097	41.81480589	37.92659027	1.203925061	152.7159317	67.54241115	101.8952599	90.98872726	0.185883974	12.94287003	2.919006478	10.70044346	15.57821424	12.30141412	0.017313025	18.86315856	112.982136	23.93384432	28.89852069	8.728974507	32.77438431	7.645591986	9.871218646	46.85868409	181.1331721	1.772382514	162.1357778	116.1645116	1.569087946	266.3503912	15.19129212	121.0210971	22.27779672	9.413604744	38.12634436	0.015204128	54.84856653	40.26772044	121.5426011	5.680765186	239.7007807	43.13934407	222.0384144	30.72686793	6.43548871	0.084650709	16.07761986	33.55878439	204.9031405	8.576399399	161.4035027	78.43094414	25.48308279	101.2541371	1.106860333	7.588708119
TCGA-OR-A5J3-01	0.92937944	0.088645304	0.034254385	23.80415043	9.857827497	0.014833883	22.81950508	10.17488618	5.80925021	60.85303497	90.24538368	16.06132395	2.683830534	196.821369	77.26894975	5.865320419	0.080077801	99.74913972	12.83421251	88.36539928	16.53531968	98.18406546	105.5891233	58.78559613	20.10354893	8.239658217	18.97716653	22.20959743	61.64416336	0.290984022	4.516660447	0.829972161	2.006842926	6.16820137	194.1717	11.32271842	0.126899726	27.25645747	0.097658822	16.72476727	1.334445721	14.80556328	42.90283145	10.10459013	90.26892493	14.04763702	47.67651559	129.5709745	14.49080059	88.93153932	3.833251894	0.051952668	0.387906535	0.009108772	20.22362234	10.71580369	44.81852434	19.18136208	227.9692279	10.87207929	0.031368588	28.58627285	9.778257056	27.30575394	102.7521325	3.117749035	155.2523596	455.6877415	8.696814924	200.2704349	7.946461104	254.0840744	45.22151262	135.7550014	52.11915785	0.44109511	224.5898483	3.85556252	74.92989111	15.68538454	175.1664521	31.10982118	0.275184683	61.19808776	12.26426146	298.9169344	13.92980629	19.51168156	201.8055714	9.171462769	105.7631671	52.37641518	68.22808533	47.97016494	203.5295986	12.25885923	43.03229281	227.9197178	123.2077848	85.23708435	33.90130446	151.9332012	16.05274915	21.47576309	100.917244	53.3720998	30.43903867	43.02850387	76.05087312	184.8189675	6.839059324	0.573089837	0.083901706	0.053661614	13.38696387	38.09882484	146.151783	63.60682412	69.2541317	14.87706006	49.36230367	15.91586758	12.18193512	73.31007749	7.014375755	23.58542291	19.59020785	128.902675	56.46979589	75.07104776	126.0531632	463.2113287	1.163881628	2.588486805	2.605979156	0.096169501	255.0601241	527.2402633	117.4438996	0.272217188	0.184532886	0.679216711	2.42454297	15.42240155	30.92697618	37.32800788	0.646237019	264.999935	73.55638496	152.5764141	147.3629797	0.198622506	9.904535646	2.544449697	22.94643794	9.701600037	10.82591747	0.008680828	11.17476054	103.7372935	11.46696844	17.90387446	16.13030996	25.9267942	6.321686916	8.436734614	39.05440577	155.1648415	2.33148472	154.3668284	80.85690686	1.865858434	258.7961367	14.54921703	93.78474641	13.54075738	22.44380683	50.06022257	0.018598676	55.25582519	40.75295098	79.86723466	2.594681384	164.259878	34.33828938	98.94719754	37.02509045	10.62423977	0.05840199	19.54600976	16.23677923	191.1344344	12.93095617	112.0470351	98.02017409	24.96727565	37.52430469	1.400865806	15.24404262
TCGA-OR-A5J5-01	0.733016849	0.045214877	0.021016041	14.84329831	3.456629202	0.010832418	27.75427382	2.899445235	3.449312713	32.22575357	63.15789604	24.95173544	0.466255625	269.5670611	173.6807878	5.230214298	0.04122928	89.83079416	20.41984492	109.9587097	6.479471959	54.53505317	54.63378001	58.71582732	20.36313219	4.207550449	24.8386562	13.06393986	27.07715005	0.149345984	1.535444274	0.8397996	2.604331043	4.325893386	66.8124503	3.956334386	0.048899762	16.82495496	0.109045793	11.94164869	1.845935923	6.111181315	17.76304671	8.018961123	72.87205013	18.63596403	38.42301312	35.27745597	19.95362068	42.0034455	0.979199152	0.081804405	0.355976275	0.009621774	18.37998367	10.57926416	50.43346344	16.38606076	141.0311257	9.007950724	0.008603141	23.25941986	7.090957762	17.70304089	69.93493274	4.145503904	112.0984881	474.4579625	9.373017382	180.0155757	4.672789376	209.4387828	31.58078843	125.9187515	28.38275392	0.22812114	193.4826958	1.3931012	32.15947815	4.769708981	110.3403581	13.78504532	0.034782854	13.70113501	1.470927746	228.2485442	16.64340779	15.04744992	150.1487353	7.628409122	86.2367892	53.58546161	16.5108016	49.79195129	173.4693317	10.23698121	53.36030409	202.9268641	138.6049274	79.43871972	22.85227888	109.7805454	7.884124903	18.40359235	87.50608444	46.95091366	20.04406452	49.10767538	75.93817571	183.5978999	4.268813792	0.746620969	0.082506256	0.0312688	15.35859026	37.54402482	165.566533	61.30270236	43.57649199	8.387653518	44.85746669	5.183855911	9.18905043	107.3588044	3.118825209	12.73425029	21.9244837	87.24962794	44.18212693	32.78145672	62.6448504	490.7738807	0.709442364	0.744770682	0.835269336	0.058786436	97.69762598	350.672095	70.63591765	0.120324525	0.096797139	0.665405057	1.699516465	14.56251124	16.91914074	40.0760383	0.458250345	205.3533575	81.75811705	155.3147654	100.7136036	0.264928929	10.21647975	2.256140791	20.34113731	8.04629397	5.974654682	0.005824794	4.893422795	85.37403434	14.7280449	8.945126434	3.501553905	14.64303256	4.256156843	7.78483964	13.44793664	123.35638	1.406241114	123.430917	48.13742427	1.129593635	147.5538549	12.74621826	69.81846368	12.98235665	16.26009322	39.11812099	0.015100515	39.39377893	34.46946484	71.27572609	1.560506266	125.2915769	12.20450373	77.52577912	10.13786194	12.87078949	0.021657704	20.79566322	5.226087215	191.3879234	14.50431775	142.0431974	40.53330322	36.2949972	24.43941412	1.131571705	10.64647792
TCGA-OR-A5J6-01	0.23851082	0.05584653	0.016493541	19.58604172	2.528792553	0.009063078	10.83483612	11.43543573	3.443669232	22.86374579	68.02865514	22.20707407	1.159205781	124.4984217	68.21488623	4.414872534	0.072752103	94.29891228	11.9910977	79.31637593	7.342283019	159.5128126	115.1168583	50.88803209	20.0960977	4.041937112	18.80561649	24.98839821	40.7475477	0.153435687	4.858675965	0.708505865	1.234263621	4.222886986	49.15936923	4.729169808	0.054656697	22.86388484	0.109384169	10.63145968	2.17409162	6.260593196	37.522093	5.899771553	66.23463445	26.66069295	35.32333642	72.75345885	6.551271926	48.7341397	1.627570099	0.052819699	0.308879778	0.005998081	16.71690797	5.599459096	28.72667508	19.58596046	131.2421432	7.354745876	0.010703528	16.69917573	8.234344662	16.74552444	55.67728299	2.344193274	64.3655384	275.2411471	5.260024619	63.87534337	5.718672956	128.3637696	31.97730175	77.71870187	30.04784853	0.288409408	138.7750151	0.785461717	34.00351925	37.4377811	89.4714424	16.26131383	0.12843449	45.47836819	13.36876845	189.0810739	11.0849034	12.23139134	96.39078289	5.520814018	102.165268	42.32677141	26.4381376	23.98568342	129.1717824	4.895759536	25.20864363	151.4232491	65.32476683	47.49633226	24.82384134	109.2545022	13.39557161	12.28826091	63.63409839	26.99403575	18.14846557	39.96287286	48.05614361	116.5546739	4.039917045	0.573661961	0.100549227	0.051883514	12.76854751	35.22226903	85.06293762	28.98126171	69.79521246	8.480994521	42.55881804	7.189312025	6.476428969	40.35991659	6.550712413	21.16279716	14.60490711	41.78330114	28.49272811	176.4425581	136.4760833	350.1331395	0.48467371	0.800716191	0.977311474	0.067997591	98.77063137	377.0342398	95.47403376	0.12651755	0.048805736	0.38510461	2.571936431	12.2505994	29.75780318	25.43495509	0.980401538	117.0625861	39.07423626	78.47622354	47.15250867	0.188542283	10.27642352	2.345381819	16.41647931	6.815355517	12.67682796	0.005373417	22.26482287	94.64426738	11.12922656	27.04685068	10.59794349	36.3152538	3.471022853	10.04880949	51.68482655	159.2568256	1.61309816	138.0873005	83.0518753	2.281654457	236.0248803	12.399338	70.62196786	11.60739813	31.20551649	36.09017106	0.015930196	54.42094161	47.39259603	92.78195646	2.463909287	103.815298	36.05772398	163.4365881	25.74525146	9.347018584	0.045108628	19.10837364	24.31358835	118.581232	10.59022848	77.42644683	51.93681932	23.13430968	29.13363461	0.74433378	12.84017234
TCGA-OR-A5J7-01	0.10553332	0.147218158	0.015850872	17.96631362	4.290251616	0.005505588	26.97642242	9.440513415	3.680068284	27.54698972	70.40763311	21.64200823	1.959956897	271.777614	80.09566959	8.19164218	0.037570362	104.7754988	14.88550775	137.3104406	7.564988212	126.0437253	127.2795415	52.77221907	18.40241019	6.063205919	18.29319425	18.96957066	53.52477133	0.120349962	2.826434228	0.89276066	1.351014206	5.055247172	121.7006528	4.486491571	0.018021746	27.1204331	0.062295695	14.35659878	0.715446338	15.33105965	63.11835824	7.910308912	87.63749053	12.11137309	43.89009016	167.1637093	13.51627133	85.34267224	1.281227144	0.056443678	0.895160071	0.005977198	21.07904307	9.522849291	39.4111813	21.47431787	143.7210019	6.361214626	0.009224312	21.71160794	11.34291172	31.00178531	84.00056392	1.47204154	79.2034213	389.5070444	11.45570995	143.473765	8.110968704	198.7059048	73.00361356	132.7699522	37.41916435	0.32822633	162.1655227	2.037291563	79.22812971	25.42690151	141.8903568	38.3864581	0.108806029	31.42616957	6.142291967	177.2701215	14.73783168	17.31751552	166.2851945	12.13505243	99.770328	41.31856601	33.84847899	49.73121245	154.154905	13.09065165	42.69651818	190.9622037	90.45013669	66.14209826	37.51870528	128.6344638	14.79743744	17.72132791	77.54053773	44.94854722	37.01034961	57.50280757	70.86258267	164.42253	6.76034471	0.642337793	0.094684167	0.032277056	16.0917619	32.04514855	134.1407602	68.6164918	39.13480558	10.54378218	33.04967859	7.899690937	12.9911635	72.07340951	5.391053433	25.14202493	15.77398144	154.5126507	36.95135741	53.42800076	172.1586221	414.8446043	2.81296435	2.233218657	3.029315294	0.0846373	185.8738383	423.3705704	107.7195111	0.153683112	0.057460512	0.585477524	1.824836772	12.8249954	43.14550839	32.89248027	0.857500842	181.1008649	52.31789512	119.0428138	81.96097169	0.189511219	11.58609026	1.876849142	14.06860881	8.76026875	7.088616114	0.00489007	10.66223279	93.61102757	17.64047967	16.79731848	10.0203595	28.76330365	7.550336731	10.44504998	24.08829347	135.9735642	1.219102577	149.6527319	105.2596497	1.566615843	190.2458366	9.038231064	43.52596251	10.02892223	11.75492863	32.33617289	0.007358352	41.70035881	30.24682303	96.02121317	2.779638187	148.0786649	30.11831169	182.5784007	47.58298297	10.38068915	0.02655078	10.53589506	8.584533031	155.4328276	9.218905749	103.0115304	53.48374451	32.39603022	20.7787821	4.91928558	15.74541228
TCGA-OR-A5J8-01	-0.85263865	0.04292829	0.004937657	4.991450731	2.935814624	0.003651326	14.12260508	7.631637825	4.07998246	25.54362645	21.56380631	8.37176278	0.300403563	101.7690384	24.57481573	2.210113593	0.008000655	24.70065044	5.558680219	76.61034483	5.39543254	56.73164703	68.99923847	14.82719965	13.57994293	1.012392338	15.98060305	9.42299554	16.51748172	0.120954484	1.625883611	0.522887762	1.006450401	1.668655459	64.63706757	0.464909724	0.016057427	9.878602837	0.082677116	13.06943029	1.470010359	4.635700791	44.12748257	4.072658036	47.63608428	5.674557316	19.54106933	77.65684028	6.391123924	30.94761479	0.937917321	0.027926801	0.164272184	0.004015519	7.739194149	18.0061017	25.64691665	14.93956248	70.39014303	2.116476269	0.006989083	22.65963984	1.004890091	6.154939129	43.16798975	0.81820264	40.71295768	163.251163	3.73011518	79.2152312	7.43936216	168.5843474	16.65085087	61.42183623	32.53072934	0.157579355	90.06135719	0.837133868	23.78408334	11.71485169	114.10444	9.630350395	0.025581773	9.087277386	1.321414397	141.5981801	12.34076999	10.05134352	105.1632759	4.798834739	123.8063944	42.48150524	14.08494829	14.53161742	58.27536111	0.949903635	15.87912968	100.1935526	37.8517005	51.41061618	11.71143297	53.30911047	3.230965952	8.96870666	92.37523163	9.147205514	11.47291083	24.96824067	34.9350456	109.0131381	2.663045601	0.339280102	0.032187865	0.020138458	9.347326416	14.20447864	78.40251723	33.38196267	25.60304388	7.62979309	60.07926482	1.294287759	6.519567645	27.2649654	1.701968326	3.761519563	6.387069179	43.02941509	28.76099136	147.7703808	114.8361233	361.5732087	0.38660508	0.300554648	0.53306139	0.068074547	74.35449708	232.1331638	80.11018517	0.028078922	0.013564461	0.202929236	3.208920334	8.284505885	39.62109287	37.29067707	0.462585451	180.5229799	68.92652514	89.78777925	48.86099353	0.136554062	7.461420616	1.33818821	17.89613208	4.090604312	7.01828833	0.004258182	7.944299846	57.58149532	9.516367034	4.744883317	3.173626779	9.439179964	3.586759861	4.021724924	19.66858087	92.55849874	1.041488695	75.93983682	54.05529569	1.037283232	138.0933744	7.90102185	117.2260325	7.027388689	14.33646214	31.56553081	0.021534719	26.17640388	39.15064264	46.48348801	0.799373533	117.7759881	16.08905819	75.51587171	10.30828387	15.78926757	0.007035623	11.46133878	8.679200996	89.06531751	8.732542729	51.20650636	21.95150659	14.91689979	14.36846362	0.180840192	5.65939928
TCGA-OR-A5J9-01	0.142312172	0.076320328	0.031240129	47.19940888	7.482752285	0.013471606	44.67687147	4.786207162	4.009222839	39.5000025	82.10843579	35.39742753	1.528633435	241.2360752	136.5934468	7.710776897	0.059379296	89.36600941	17.60036041	89.38591635	7.132482297	85.31434546	101.5247188	65.80083234	22.08274879	4.018875931	23.67586665	24.60010796	50.35992618	0.152243567	4.884166936	0.874811233	1.126145641	3.313486529	212.7073402	6.176165505	0.06817464	27.70214947	0.103438122	14.18928007	1.373369496	13.88385352	59.29427607	9.635234873	81.13723996	19.30357538	87.49369989	96.96261372	19.18138836	62.38100425	1.808290684	0.079144071	0.622536367	0.008934037	24.96222411	7.353311367	34.34172775	19.48162769	190.6469293	13.06007597	0.012485446	22.76955966	8.560652736	28.11580776	105.3399906	1.067515543	120.4365158	492.119354	11.25099341	263.6521869	6.411408253	193.7801981	33.19855354	164.6794819	52.66764283	0.310559259	188.2862918	2.01056393	63.72318092	18.25458657	161.6135946	22.49314464	0.093072481	34.0536469	6.48823294	284.4927786	14.49615264	15.73440047	171.0762096	11.17606234	105.4347862	63.10049842	23.51541184	35.52498516	147.7606385	15.78277832	37.93741316	189.4164633	92.06765812	65.14094089	21.81697372	119.0865899	10.06539838	16.54794984	90.62919886	52.12306149	31.75713284	63.96608578	68.24017807	140.2143617	4.994643533	0.931447541	0.158282222	0.061022273	10.65804448	21.63550488	175.7280206	82.72212164	62.04750849	9.068976823	55.15661792	13.81891191	12.11239809	52.75974364	3.378550277	15.5520973	17.59896297	106.191705	36.33649619	101.8228707	175.5395524	420.323387	1.239142995	1.345310345	1.792557823	0.085970296	147.4744383	545.7077302	118.7288332	0.238184255	0.130347636	0.574851661	2.739702612	15.70903839	31.44547158	43.77342511	0.696487644	154.0342449	63.13423323	126.9290039	84.66267947	0.208414162	9.555590436	2.893192063	9.666288199	10.557176	4.308031572	0.008519272	11.44470301	133.1060705	16.50901295	19.7286102	7.696718755	34.46270143	5.870084222	8.622179437	33.36488798	158.9507425	1.685309581	151.212223	84.08007876	1.403447061	223.4028211	11.76127797	81.72023031	11.97129743	11.23880632	39.81022752	0.019631055	49.26008841	29.28388088	94.62683818	2.897485226	151.6897735	27.1878486	178.5870516	24.28837566	8.483755357	0.052930309	10.85732477	16.94226148	135.8139301	12.49777767	108.1265547	59.17070788	36.41962914	32.45169281	1.530014464	15.42102383
TCGA-OR-A5JA-01	0.272875283	0.094833515	0.01590454	15.36906667	4.942364514	0.007234472	16.37593714	5.810613802	3.091064443	28.40297918	60.26841358	14.85256105	0.916192505	192.2301837	62.96041509	3.141276191	0.057021174	78.53548446	11.41725404	95.09151459	6.424699032	129.0309405	80.95791687	35.45996941	18.52726448	4.213512692	17.99555117	12.47663336	40.29122511	0.25274215	3.359253039	0.680337182	2.383721124	4.266690566	159.591621	3.815021681	0.041978469	12.22937166	0.089712764	12.32455993	1.040033187	11.37707743	36.07206534	8.35024869	54.86410912	8.667717615	31.05174689	67.14276678	9.491256471	58.67202413	0.983945347	0.042400307	0.591357014	0.007227744	13.21078914	10.35471621	37.43664843	15.15287839	129.6739554	6.168780654	0.013128691	24.52904452	7.065365855	24.66491025	69.1059802	2.62395243	82.75627933	270.7384847	8.72376112	90.03976679	10.39101737	199.5887957	45.24787905	81.06537469	31.92950682	0.356423563	143.7233364	2.475874302	35.87207543	8.348150324	74.58086312	10.76359429	0.077219932	25.22733258	4.282905841	198.155196	15.33784406	11.84270427	131.4610784	4.127046699	93.07093707	43.52376083	27.44951727	42.67185943	138.4926919	3.98767658	30.45517671	146.0653941	84.41953254	51.89282564	24.25082103	96.90396644	13.01697112	13.42242557	59.89390023	38.71028032	25.02395179	37.60774977	41.53581372	146.0635434	6.268752242	0.578256066	0.065645964	0.020161983	17.09215848	40.13219307	135.2896855	54.23597411	30.10709769	10.1771798	33.10719649	5.662185837	10.46785408	92.77547966	5.428778648	16.04989006	12.46690544	45.6751647	36.13413152	85.41129073	98.47676084	372.0266963	1.386708371	1.364483004	2.011381869	0.059904267	125.6598206	283.4211157	57.98954946	0.072935733	0.061051544	0.410607296	1.963303364	9.582864994	19.7978703	27.47739891	0.500099318	184.5787604	51.5763947	96.54820894	75.4371544	0.204461705	9.483343228	2.498366383	22.5520552	5.650791366	6.178716684	0.008088768	5.288956344	91.52251924	8.749837921	9.938242607	6.100643523	26.40329722	3.975512794	4.227609657	22.19638382	93.92094918	2.230019431	86.67912216	48.84393922	1.306577756	112.5102728	9.510991282	56.39939088	8.614883018	11.37348086	34.92873371	0.008904352	26.30399946	17.67224307	54.46315974	1.896651518	112.0390367	18.87519057	89.12941667	9.254550529	9.300529447	0.02473041	13.72367077	6.492890869	160.7927541	10.88118849	88.77923989	33.66120027	18.43148636	25.59239531	1.403537009	13.35537431
